#{"t_start": 1700864018.8270311, "env_id": "QuadrotorPlusHoverEnv-v0"}
r,l,t
-32.483067,12,279.423026
-16.16566,13,279.446677
-0.875606,18,279.480581
-17.80229,15,279.509001
-29.140896,13,279.533558
-34.756517,9,279.550062
-21.387437,16,279.579703
-26.601371,15,279.608145
-11.028338,16,279.637557
-10.187917,13,279.661783
-6.11492,19,280.356456
-52.024748,16,280.385164
-31.880162,17,280.418012
-25.45286,14,280.443735
-37.779981,10,280.462087
-45.216424,15,280.490128
-34.416818,12,280.511669
-27.481034,14,280.535639
-33.096037,14,280.559913
-20.061906,16,280.588301
-15.497819,16,280.617178
-18.322662,16,280.648505
-34.881765,16,280.679204
1.00496,18,280.713429
-27.820297,11,280.735622
-27.678911,15,280.769731
-22.316973,15,280.804809
-11.045178,13,280.836401
-40.058294,15,280.868635
-40.399032,12,280.894148
-27.470157,10,280.917052
-20.706031,14,280.952721
-14.970545,14,280.989373
-30.175719,14,281.064024
-27.475702,16,281.133726
-45.88091,13,281.211931
-31.639471,12,281.248349
-25.642344,14,281.278293
-23.059055,14,281.307802
-48.802605,17,281.350637
-44.77417,15,281.387857
-18.769762,14,281.42595
-42.668427,13,281.464706
-34.332949,8,281.484334
-20.240471,13,281.514668
-4.642543,14,281.554469
-20.81229,12,281.583262
-44.48503,11,281.614731
-49.842164,14,281.646574
-22.556065,16,281.675894
-14.428227,17,281.711292
-29.971251,15,281.742278
-30.576338,11,281.763876
-33.50322,10,281.785326
-27.945217,15,281.817724
-33.307504,15,281.846672
-29.445099,14,281.87501
-27.097654,17,281.909856
-18.797476,20,281.947029
-3.487535,20,281.986801
-12.489819,21,282.027149
-4.210803,13,282.067029
-22.839412,11,282.098557
-31.577167,11,282.125396
-14.954519,14,282.155546
-27.339047,10,282.177693
-42.164019,16,282.211873
-37.312771,21,282.257606
-7.109355,19,282.30335
-20.970778,20,282.359616
1.09371,16,282.416479
-24.922751,14,282.480139
-6.372832,14,282.530977
-40.092866,12,282.585526
-11.457027,12,282.63568
-31.478816,9,282.668987
3.255611,17,282.750056
-20.342982,21,282.838264
-36.405651,15,282.877798
-32.23396,18,282.918013
-47.144241,18,282.958929
2.272285,17,283.006963
3.017339,16,283.04602
-20.917827,12,283.082371
-22.664844,12,283.118928
-39.418383,13,283.157964
-15.767924,14,283.204971
-21.208423,15,283.247232
-39.53231,12,283.26967
-34.873736,9,283.287008
-29.977949,17,283.320564
-18.443953,20,283.358869
-30.199752,19,283.394519
-4.757155,15,283.424584
-36.031843,8,283.439507
-41.201646,8,283.454874
-13.904732,18,283.487253
-32.745755,13,283.510975
-41.419375,10,283.529321
-13.630711,14,283.55424
-14.782061,18,283.586905
-23.557625,18,283.619827
-18.539776,11,283.639874
-16.262588,16,283.66835
-13.702228,16,283.696862
-48.778375,17,283.727545
-34.558381,15,283.755784
-38.422709,14,283.780844
-31.739091,14,283.804802
-16.317253,17,283.836667
-44.562749,13,283.861778
0.441288,17,283.892488
5.429189,15,283.92016
-43.996396,20,283.957088
-28.014648,18,283.991048
-26.845537,15,284.018053
-16.075983,12,284.040402
-57.894932,24,284.085157
-20.043122,16,284.11533
-12.833284,14,284.140891
-31.683044,12,284.163009
-6.953226,16,284.191897
-34.220528,8,284.206904
-26.182311,17,284.237304
-28.093419,15,284.263984
-18.886424,13,284.292136
-28.251941,11,284.312367
-5.827563,14,284.338339
-3.633883,19,284.372943
-42.506944,11,284.393807
-42.819714,17,284.423758
-17.439244,17,284.455489
-21.138056,14,284.480838
-5.251296,19,284.514617
-21.730526,13,284.538812
-20.015728,12,284.560474
-22.526894,13,284.584681
-34.330461,19,284.619579
-12.949856,14,284.646123
-39.249208,10,284.664151
-26.905019,17,284.695523
-3.245399,16,284.723743
-53.523904,15,284.752106
-32.454695,13,284.776597
-35.591065,9,284.792392
-31.420077,11,284.812806
-27.390819,16,284.841949
-32.145888,15,285.534008
-33.423299,12,285.555884
-47.813307,17,285.585915
-9.41771,15,285.614586
-34.366176,13,285.638605
-27.179374,17,285.670665
-10.888472,17,285.701838
-8.474104,11,285.721082
7.413544,18,285.752291
-30.284143,15,285.778101
-0.677205,23,285.818392
-31.296681,13,285.843012
-29.966998,16,285.87405
-42.188438,16,285.904334
-30.892543,15,285.933294
-19.877725,19,285.969605
-50.779974,13,285.995138
-8.350748,16,286.026717
-38.690967,15,286.056519
-11.998765,16,286.087473
-32.262432,14,286.113531
-21.535798,18,286.146868
-43.857322,16,286.177926
-32.454334,16,286.208753
-43.928833,11,286.230002
-28.173861,14,286.256322
-28.736335,11,286.277156
-18.919423,14,286.303612
-25.472357,11,286.325679
-41.992523,12,286.347579
-29.394399,22,286.388116
-31.072316,16,286.418186
-34.534966,15,286.445552
-29.03278,15,286.473233
14.276064,18,286.507004
-33.586048,13,286.531034
-45.831884,14,286.55726
-54.716944,13,286.579944
18.459769,20,286.61405
7.519416,21,286.650912
-8.059279,14,286.678025
-39.452074,12,286.701106
-42.58906,11,286.723154
-27.409437,12,286.74521
-22.523293,15,286.773876
-27.469023,13,286.797544
-50.861357,15,286.826144
-25.883714,16,286.85918
-42.137147,9,286.875673
-22.611666,18,286.909553
-22.955298,14,286.936549
-33.331947,15,286.966526
-4.829653,16,286.997822
-35.216416,16,287.02913
-33.437392,10,287.048492
-1.40605,19,287.085685
-26.546242,16,287.117563
-40.428384,17,287.151184
5.117817,14,287.178696
-29.976295,17,287.211584
-38.572671,12,287.233896
-7.588547,16,287.265565
-37.21558,11,287.286397
-31.209058,16,287.315992
0.856702,16,287.35008
-41.407944,20,287.387547
-17.276004,12,287.411073
-30.310446,21,287.450322
-58.09878,13,287.473874
-26.221451,13,287.497832
-12.649792,17,287.528418
-20.392167,16,287.556997
-1.667825,18,287.589918
-42.215309,13,287.613925
1.332881,17,287.644404
-35.191017,14,287.66873
-46.926099,11,287.689337
-10.088539,20,287.724508
-19.035876,22,287.763736
-37.732706,15,287.792201
-28.112683,14,287.818818
-48.110994,19,287.853938
-25.42147,15,287.881243
-35.736883,10,287.899346
-35.7261,14,287.925297
-23.106005,15,287.953069
-34.983623,14,287.978867
-44.08133,15,288.007169
-28.415816,15,288.034287
-25.442735,16,288.064075
-5.071529,15,288.091883
-40.975755,10,288.110652
-32.69699,12,288.132972
-47.933919,17,288.164498
-22.868051,11,288.184299
-26.329157,18,288.216559
-1.95342,22,288.257179
-30.873358,12,288.279431
20.210786,16,288.309068
-44.732558,16,288.338263
-30.226919,11,288.358738
-27.836926,14,288.383682
-2.832924,15,288.41186
-32.131512,18,288.445067
-42.141637,18,288.476979
-27.049398,11,288.497664
1.980396,15,288.524605
-34.37875,16,288.55309
-38.04576,23,288.594837
-38.600113,17,288.626479
-36.074421,14,288.651787
4.658411,17,288.682154
-14.700338,17,288.712885
-33.370439,15,288.740344
-14.507865,14,288.766248
-27.7423,16,288.795295
-37.277947,16,288.824771
-39.157057,19,288.861209
-38.921447,14,288.886053
-41.083934,13,288.909438
-30.266108,14,288.935858
-40.839805,15,288.962895
-31.871875,13,288.986093
-12.769835,18,289.01961
-0.645777,25,289.065411
-35.824179,12,289.086523
6.162099,17,289.11734
-29.257753,11,289.136752
-49.292337,13,289.160102
-10.056937,13,289.184219
-37.670748,11,289.20473
-8.743028,14,289.230322
-26.063014,12,289.946174
-28.14793,15,289.982005
-18.110659,13,290.028524
-29.516394,11,290.057181
-10.537288,17,290.11849
-13.763955,18,290.149733
-29.617906,11,290.194028
-29.08571,14,290.233381
-4.848431,20,290.289478
-49.626762,14,290.325539
-43.706654,19,290.378227
-29.597858,17,290.421087
-18.310977,16,290.44951
-24.446668,16,290.499525
-58.628158,15,290.54813
-8.609951,13,290.582173
-42.495488,15,290.63169
-23.480316,12,290.653193
-36.147121,13,290.687974
-26.150647,19,290.74322
-39.461335,13,290.777386
-20.122709,11,290.796788
-19.610788,12,290.840647
-36.332673,12,290.872618
-13.987168,13,290.911885
-28.856088,11,290.93149
-28.843915,13,290.968166
-24.280069,17,291.009218
-43.489293,12,291.042593
-17.823778,12,291.065447
-14.849216,15,291.101471
-16.351688,16,291.13833
-29.904765,19,291.186097
-18.820235,14,291.225922
-46.211807,16,291.25989
-33.133074,14,291.291413
-11.005829,13,291.315417
-33.698253,14,291.345728
-40.973285,16,291.398536
-21.42768,18,291.432298
-9.593118,19,291.468693
-9.391509,13,291.501649
-24.642268,15,291.544801
-16.086855,17,291.585715
-13.452593,16,291.615829
-33.993213,10,291.640299
-13.995981,16,291.683432
-30.523626,15,291.718958
-30.998398,9,291.735382
10.078282,18,291.774594
-35.66366,12,291.806148
-39.538103,15,291.847837
-32.368412,13,291.876884
-24.579783,12,291.899396
-31.880579,13,291.929479
-37.602911,14,291.97017
-25.226711,15,292.003005
-20.984041,14,292.051827
-56.238368,13,292.07986
-39.222874,9,292.097041
-43.579938,21,292.143033
-26.825024,14,292.177715
-42.538003,11,292.224198
-43.460308,11,292.246011
-19.10425,12,292.275137
-4.835354,19,292.310774
-17.65033,12,292.334678
-19.059433,13,292.360734
-34.466702,10,292.38064
-22.537746,19,292.423672
-15.644673,14,292.462214
-21.14302,13,292.502444
-41.170658,19,292.546437
-26.433289,14,292.580578
-42.377725,11,292.610643
-51.532601,17,292.657868
-40.917879,10,292.676298
-38.595928,14,292.71093
-50.592959,11,292.733428
-31.033422,13,292.756549
-17.454475,11,292.782748
-40.397491,15,292.830308
-32.157084,12,292.852355
-36.662216,12,292.885784
-34.226036,12,292.909182
-40.576042,12,292.93123
-0.908857,21,292.991468
-51.712106,15,293.018477
-19.711322,12,293.054535
-7.562668,14,293.084057
-21.211232,17,293.1309
-41.125946,15,293.174297
-35.984543,11,293.194174
-5.669205,17,293.24026
-8.27458,13,293.273113
2.790114,18,293.3101
-38.598452,9,293.333416
-17.374999,16,293.362767
1.699234,17,293.413199
-22.587922,12,293.4416
3.912786,15,293.472535
-26.115267,14,293.503695
-3.88263,20,293.559751
-12.922121,17,293.601669
-16.798433,14,293.632904
-30.436994,12,293.655714
-15.422774,16,293.691118
-1.407518,17,293.738691
-1.00607,17,293.77994
-32.070067,12,293.807384
-33.519741,8,293.821267
-8.185099,14,293.848903
-31.797335,11,293.885105
-23.887808,15,293.912164
0.266645,19,293.959086
-20.007255,17,293.994218
-35.697126,15,294.033439
-10.671229,16,294.064847
-15.982096,15,294.109642
-7.990257,18,294.148586
-34.877846,17,294.186121
-16.612801,15,294.222678
-36.156119,11,294.243396
-53.660118,18,294.305134
-46.34542,21,294.345448
-21.925471,12,294.367279
-54.390275,17,294.404045
-27.46386,15,294.451683
-14.99753,23,294.507086
-46.577334,12,294.529155
-20.356488,17,294.562989
-25.890733,13,294.588912
-31.864605,14,294.637877
-19.298348,15,294.676937
-35.271804,14,294.702148
-18.3811,12,294.728963
-29.061828,11,294.755441
-17.869525,13,294.802229
-23.150531,15,295.640074
-39.3343,13,295.681044
-29.954619,19,295.729738
-4.813597,16,295.76115
2.571329,22,295.807542
-30.988048,16,295.847187
-35.971722,13,295.889756
-20.530599,15,295.92275
-34.665491,10,295.94034
-42.864591,15,295.967584
-48.460918,14,295.994351
-24.282155,18,296.036289
-39.997751,11,296.055134
-23.996008,13,296.101726
-14.45551,14,296.129996
-47.731154,15,296.158353
-31.458239,15,296.191891
-37.285844,8,296.206875
-8.294574,14,296.260324
-24.642426,15,296.291927
-5.889268,17,296.327383
-40.258326,11,296.348478
-6.299301,13,296.401316
-48.805305,12,296.430596
-39.042683,9,296.447369
-2.984514,14,296.475579
-26.128173,19,296.512286
-20.17578,12,296.560412
-29.406707,19,296.60379
-39.162053,12,296.627249
-36.257816,11,296.648353
-34.392509,11,296.6919
-34.815755,8,296.720916
-24.399266,14,296.747104
-33.105905,17,296.783033
-33.646422,14,296.815475
-20.848647,13,296.849516
-49.232501,13,296.8912
-37.244713,20,296.933398
-39.656183,13,296.956947
0.335863,15,296.986653
-25.677767,13,297.015637
-24.926634,10,297.054486
-30.498154,11,297.074399
-26.399625,14,297.10589
-4.675668,14,297.133246
-11.871997,19,297.169126
-21.546275,13,297.194307
-42.713019,15,297.244088
-20.486407,12,297.277092
-38.919579,15,297.305712
-37.640048,12,297.330844
-22.111966,12,297.351783
-29.794868,10,297.394408
-17.008682,12,297.415407
-19.513983,13,297.448867
-8.656482,17,297.481537
-13.856047,16,297.511668
-24.429256,13,297.538032
-0.531744,15,297.571227
-5.421384,14,297.603158
-16.043391,12,297.626262
-11.963869,21,297.670012
-32.333217,12,297.719115
-18.861856,14,297.752625
-26.53157,13,297.781683
-12.464972,14,297.811365
-46.386742,21,297.861897
-27.103781,13,297.902093
-24.67751,10,297.920729
-36.583639,15,297.953807
-29.498392,12,297.983261
-4.673946,19,298.021792
-33.159933,15,298.070015
-14.48332,16,298.099816
-39.018751,16,298.13675
-7.562251,18,298.174462
-57.404954,18,298.211344
-25.139046,18,298.265494
-20.289344,16,298.307635
20.533787,17,298.339223
-10.394564,13,298.363671
-26.284731,11,298.384218
-39.138433,9,298.400334
-28.351503,13,298.425035
-24.426208,13,298.451733
-47.717849,14,298.477769
-30.110013,13,298.514251
-25.880063,12,298.556912
-25.169031,14,298.583851
-44.275651,9,298.600399
3.465529,20,298.638929
-22.995921,15,298.676546
-2.289257,15,298.727061
-39.913863,13,298.754713
-16.646784,13,298.777822
-46.978333,13,298.808367
-20.980836,12,298.830411
-44.412599,11,298.850913
-30.261781,14,298.902962
-4.46163,16,298.937551
-28.156135,15,298.967475
-29.260587,15,299.019997
1.71567,16,299.057723
-30.375547,12,299.079105
-38.185058,9,299.097904
-20.42828,13,299.122768
-38.25063,11,299.142199
-16.834574,16,299.173524
-29.716432,16,299.222547
-0.307044,17,299.267421
-42.453458,10,299.287847
-38.018814,13,299.311468
-36.33964,15,299.340245
-34.887713,12,299.364145
-10.299824,16,299.406956
-38.792485,16,299.456718
-16.200161,15,299.483009
-59.07181,19,299.517592
3.45626,16,299.546479
-26.769073,11,299.574433
-36.180214,19,299.632519
-16.566674,15,299.661751
-36.752634,11,299.68205
-20.39568,17,299.721492
-39.688155,15,299.779215
-9.933501,14,299.810929
-34.165333,9,299.829757
-16.327587,16,299.861603
-17.720845,13,299.889678
-12.249408,20,299.952687
-31.173002,11,299.978476
-20.280517,12,300.003015
-32.073799,13,300.027491
-34.208705,10,300.047972
-13.286582,18,300.081928
-24.359839,17,300.140712
-26.399469,13,300.173538
-20.307782,13,300.199975
-22.573291,13,300.224854
-17.703544,12,300.270464
-47.573041,16,300.310965
-45.672002,15,301.191959
-31.767588,16,301.240509
-22.805061,12,301.261731
1.88211,15,301.290434
-36.614786,19,301.326057
-23.086647,12,301.348881
-35.877006,17,301.380571
-32.104784,10,301.399033
0.85166,16,301.43523
4.688957,17,301.494719
-20.813554,14,301.523293
-26.483981,12,301.545009
-7.760215,19,301.581217
-17.584193,20,301.649028
-16.153369,18,301.683252
-12.447229,17,301.71716
-61.993913,14,301.744239
-33.452003,14,301.76954
-40.672136,13,301.800505
-15.580377,17,301.853541
-24.215536,18,301.898025
-40.282772,16,301.929741
0.91464,13,301.954763
-28.390214,10,301.973208
-28.938879,11,301.999974
-18.025286,17,302.048027
-30.619297,12,302.080539
-38.327255,11,302.101284
-25.778254,16,302.133558
-42.276369,9,302.163041
-4.416233,16,302.206857
-48.139366,15,302.240094
-41.413158,16,302.269658
-13.622589,12,302.297517
-25.305637,13,302.332053
-40.969102,14,302.378166
-46.062092,15,302.407533
-10.930192,15,302.43427
-33.207061,15,302.464763
-43.237832,16,302.506249
-34.644419,12,302.54837
-43.968727,16,302.591643
-17.882137,17,302.646463
-37.388293,13,302.669781
-39.411052,18,302.703133
-18.515959,14,302.734992
-27.464332,12,302.782787
-34.911422,16,302.812023
-18.015253,14,302.839931
-16.777629,13,302.869341
-15.318087,17,302.907734
-3.42564,16,302.951974
-19.76549,17,303.000822
-31.423216,13,303.029454
-35.500822,13,303.065861
-21.695009,19,303.121307
-42.378149,16,303.151468
-24.228293,14,303.176572
-13.867208,17,303.220351
-7.099501,14,303.267473
-32.256281,13,303.300608
-11.265536,14,303.336594
-3.107724,16,303.370754
-17.743316,16,303.408657
-33.955239,17,303.448746
-36.470613,19,303.506474
-27.613262,16,303.543768
-35.825565,13,303.567621
-32.928939,13,303.592804
12.081062,15,303.623255
-21.808888,16,303.677984
-37.074163,12,303.710202
17.386248,18,303.745312
-42.031152,12,303.767183
-35.939172,16,303.799043
-6.638854,15,303.850671
-43.974152,13,303.884312
-33.298826,17,303.919039
-62.167674,17,303.960419
-11.553936,13,303.99957
2.873203,13,304.024817
-13.723365,16,304.062652
-28.758726,14,304.095992
-27.936139,22,304.138337
-32.801641,12,304.178816
-42.914992,10,304.19639
-8.135658,23,304.250994
-25.342178,17,304.285969
-42.046724,15,304.329935
-25.002655,15,304.357992
-23.782921,15,304.399288
-4.275194,18,304.436393
-11.644962,11,304.463582
-38.70509,9,304.479537
2.279773,17,304.523468
-22.199296,16,304.563553
-14.175846,17,304.599151
-48.540868,13,304.62547
-8.412946,15,304.66594
-9.768522,15,304.712482
13.371853,15,304.739522
-33.930494,12,304.766471
-11.136428,16,304.806142
-29.033628,15,304.852585
-36.175831,15,304.885798
-14.527961,14,304.911444
-37.494266,12,304.934777
-22.409204,18,304.977755
-25.391661,22,305.042374
-5.409249,18,305.076952
-14.364452,15,305.110511
-34.91565,16,305.14363
-36.097491,9,305.180927
8.595714,19,305.224601
-58.620703,16,305.254537
-33.968323,9,305.270836
-11.789343,16,305.323783
-29.380631,13,305.361706
-36.636749,11,305.383516
-33.605449,9,305.400846
-26.31137,14,305.449835
-31.010327,10,305.467599
-26.938827,15,305.508374
-31.863986,12,305.532737
-24.272732,12,305.556448
-52.611332,14,305.583913
-4.903208,18,305.61861
-31.225856,18,305.653221
-15.672385,16,305.682242
-38.175481,11,305.737917
-37.47194,8,305.769209
-29.099206,12,305.794412
-7.626106,17,305.844952
-43.588116,13,305.879135
3.513875,16,305.91082
10.483299,17,305.944829
-24.401854,15,306.858281
-4.669731,15,306.901904
-31.470207,12,306.92292
-31.95874,16,306.958239
-46.425958,12,306.981757
-29.776812,10,307.000473
-39.607155,10,307.029238
-16.475542,11,307.072619
-21.677359,19,307.107467
-18.726963,14,307.132328
-23.066522,12,307.15723
-36.268005,10,307.178094
-38.816846,18,307.212086
-4.469479,16,307.246714
-26.757698,17,307.303635
-17.94018,11,307.322764
-47.3745,14,307.350537
-38.151052,19,307.384501
-34.59733,13,307.440418
-36.69065,13,307.464328
-21.765845,15,307.496362
-32.483021,14,307.52403
-25.569959,12,307.549422
-37.004701,8,307.564767
-21.367559,14,307.620497
-41.010393,12,307.648955
-48.812984,20,307.685884
-34.054097,15,307.715578
-41.984969,12,307.739149
-12.561418,18,307.806031
-49.978971,13,307.830243
-43.871674,12,307.854332
-26.859063,14,307.881409
-23.171014,18,307.919563
-39.682739,14,307.966059
-8.486052,14,307.991888
-22.493533,14,308.029101
-20.700829,16,308.06301
-19.775628,16,308.110465
-32.500997,12,308.14956
-35.049064,11,308.169009
-30.177694,10,308.189707
-10.260802,19,308.23009
-37.360467,14,308.266864
19.632945,14,308.290864
-14.029397,16,308.333848
1.250077,17,308.370229
-32.851237,16,308.413723
-16.273529,14,308.458377
-18.304356,14,308.48885
-24.710729,13,308.527128
-30.038474,10,308.546136
-49.306292,15,308.593271
4.926449,16,308.631908
-30.191835,13,308.670539
-34.162741,11,308.692312
7.819108,18,308.728688
-42.794825,13,308.761906
-46.436948,16,308.808697
-12.212237,12,308.83784
-17.713733,16,308.870083
-4.985144,13,308.89573
-22.747049,16,308.933781
-12.094765,15,308.981876
-31.976612,12,309.015062
-15.830029,17,309.055605
-31.666947,18,309.093827
-54.992804,17,309.133452
-13.019549,17,309.184648
-31.894803,14,309.220966
-25.355781,13,309.250041
-46.908726,13,309.275298
-29.240896,14,309.303911
-16.409157,22,309.362827
-39.053144,13,309.401746
-25.218233,13,309.427464
-37.413443,18,309.461356
5.92167,16,309.494373
-10.287999,16,309.538175
-31.809354,20,309.587219
-23.713034,21,309.637284
-17.778114,13,309.674412
-42.340183,15,309.703653
-29.832769,17,309.741729
-7.696121,15,309.78696
-15.94757,17,309.828512
-28.587549,13,309.853868
-30.527063,13,309.883463
-27.889795,12,309.910403
-33.831909,11,309.929349
-38.934257,11,309.960725
6.844676,16,310.012187
-32.938653,16,310.044783
-41.621039,12,310.066443
-34.819917,12,310.091809
-23.724758,13,310.117366
-15.450588,16,310.147494
-38.192103,16,310.20605
-33.703196,18,310.245548
-32.313614,14,310.270967
-32.326187,18,310.306301
-28.923749,13,310.339952
-22.336283,12,310.380572
-15.976671,13,310.41223
-26.243851,13,310.43697
-43.244274,11,310.460464
-39.137063,12,310.487201
-50.352336,18,310.542494
-18.088873,18,310.582976
-32.043693,11,310.602045
-8.551259,13,310.627509
-17.074683,15,310.679091
-14.694429,11,310.699435
-9.770513,15,310.736152
-28.182345,11,310.758565
-8.725187,17,310.790909
-22.706667,14,310.817021
-39.957373,14,310.841163
-14.312633,17,310.902117
-5.117295,16,310.935286
-35.445503,13,310.962649
-36.410303,19,310.999955
-37.170696,13,311.025054
-20.405646,19,311.060584
-22.977813,14,311.113069
-18.384862,15,311.150233
-16.722194,13,311.177243
-19.856808,15,311.205488
-22.458903,12,311.231559
-36.990283,13,311.264555
-27.318369,10,311.285121
-55.887908,17,311.336769
-10.664948,19,311.378058
-35.948853,12,311.403295
-35.574749,13,311.432395
-29.097678,18,311.488986
-31.539333,12,311.520104
-31.966213,12,311.543042
-9.172246,16,311.576518
16.54267,16,312.453976
-32.330585,11,312.500085
-38.321666,13,312.524105
-22.082097,15,312.559603
58.468283,18,312.593959
-32.691705,9,312.612016
-31.189742,13,312.660915
-21.838367,15,312.688408
-32.558567,12,312.719593
-22.240685,17,312.75099
-37.01009,11,312.77277
-5.671587,16,312.801435
-35.984828,12,312.845161
4.502335,21,312.893413
-24.082719,14,312.917752
-54.550667,19,312.954816
-13.33599,16,313.009367
-30.293844,13,313.04301
-18.044834,15,313.074929
-17.351533,13,313.100322
-27.108084,13,313.14772
-40.240549,17,313.187397
-32.150821,13,313.215602
-17.335597,14,313.244564
-20.854188,14,313.29111
-29.008478,16,313.320128
-6.517984,17,313.36669
-28.346947,9,313.386758
-48.462643,12,313.414144
-37.923484,15,313.459565
-36.681857,13,313.483379
-22.308099,12,313.521284
-32.31305,16,313.552943
-35.338439,18,313.606097
-20.817712,14,313.646551
-24.907567,11,313.666774
-43.618252,15,313.696026
0.244955,16,313.740974
-16.67809,17,313.789895
-43.079398,12,313.813336
-47.819415,19,313.847962
-23.959244,13,313.871899
-44.032774,17,313.907344
5.447657,16,313.952895
-30.935933,16,313.996497
-37.313219,9,314.016825
-19.198061,11,314.035565
-24.817233,17,314.068835
-30.022329,22,314.143351
-28.338643,12,314.166325
-41.295016,10,314.189279
-28.352689,15,314.218247
-17.587958,16,314.260443
-38.559475,16,314.313464
-38.624799,12,314.336521
-11.966652,16,314.37066
-7.654654,16,314.407984
-41.934801,10,314.429164
-42.140516,11,314.448719
-28.372539,13,314.49526
-21.415605,17,314.540237
-21.128943,13,314.565293
-27.349757,15,314.595931
-15.235826,15,314.625814
-20.358401,11,314.645781
-35.497593,12,314.670471
-28.113096,15,314.706767
-12.912961,17,314.748456
-37.316879,17,314.799582
-40.636631,12,314.830468
-15.56684,12,314.852104
-25.565982,11,314.881876
-20.159806,17,314.917466
5.553975,16,314.976427
-8.616016,15,315.00793
-15.755313,12,315.029911
-27.867269,14,315.060066
-0.617689,17,315.096629
-32.56605,20,315.156309
58.84102,15,315.19496
-28.990608,13,315.22196
-38.636487,15,315.272385
-1.946956,13,315.307788
-19.265461,15,315.33388
-13.989738,19,315.369773
-39.289532,15,315.406759
-43.068165,11,315.435912
-35.945151,19,315.485851
-15.21872,17,315.522248
-33.189447,17,315.559528
-13.444921,12,315.595372
-39.71952,10,315.613423
-6.865615,15,315.653092
-4.272641,15,315.683964
-19.584721,14,315.716073
-20.318853,16,315.745911
4.981179,16,315.790209
-31.093612,12,315.825667
-30.722782,12,315.848678
-4.453396,14,315.873752
-29.849317,13,315.901659
-15.434568,12,315.940852
-32.83083,14,315.984095
-32.58576,11,316.004214
1.725308,17,316.038068
-37.740003,9,316.069531
-15.024332,13,316.112039
-30.006125,18,316.146215
-37.59655,14,316.17305
-37.728534,14,316.209325
-20.894827,11,316.254885
1.936344,15,316.283828
-50.584684,15,316.313251
-27.339258,13,316.336468
-34.746895,18,316.371082
-64.30388,12,316.39922
-32.259533,20,316.464914
-40.002997,14,316.49258
-35.67583,11,316.512295
-26.103163,19,316.547884
-33.55647,11,316.576688
-24.431515,12,316.618743
-16.223844,13,316.642987
-45.023019,11,316.670618
-17.41702,11,316.696657
-19.379122,13,316.723206
-31.870959,15,316.750968
-16.30726,21,316.809471
10.374629,19,316.860617
-38.358222,11,316.880369
-12.245159,13,316.906928
-20.480923,14,316.947961
-35.946894,15,316.977244
-21.335765,14,317.014614
-17.528805,15,317.042461
-63.655359,21,317.104932
-14.562336,16,317.136272
-45.403603,17,317.167837
-34.93763,9,317.193651
-22.675271,14,318.06658
-41.108379,14,318.096481
-3.244408,20,318.137062
-3.969045,21,318.189001
-32.668986,12,318.230363
-37.566905,10,318.249278
-32.300495,18,318.284937
-28.598365,13,318.322067
4.539946,16,318.370277
-42.133586,18,318.403444
-25.405398,12,318.424918
-29.36517,19,318.466975
-35.376556,16,318.520252
-13.232234,11,318.54213
-55.414109,18,318.577491
-24.341977,10,318.596457
1.223227,17,318.629311
-27.168003,16,318.673958
-3.786668,13,318.72032
-17.509995,14,318.747833
-38.741574,11,318.772023
-31.895075,14,318.799038
-23.306894,12,318.833422
-42.875815,11,318.871881
-27.318506,18,318.910371
-26.51519,12,318.934093
-33.950489,12,318.957003
10.064278,16,318.987186
-12.223628,18,319.037204
-3.841766,15,319.081712
-40.102623,11,319.103691
-28.861588,9,319.120779
-4.344576,16,319.165329
-25.22506,16,319.214675
-31.552364,11,319.23651
7.59249,17,319.268231
-26.389888,13,319.292324
-22.217536,17,319.324666
10.360483,17,319.370042
-28.478398,14,319.417291
-14.967044,15,319.447583
-13.89752,16,319.479153
-32.120968,11,319.502087
-29.036507,15,319.530239
-34.858917,13,319.563517
-65.828657,19,319.607491
-36.053245,14,319.648493
-76.185911,16,319.68082
-42.100291,16,319.716642
-30.065406,15,319.756829
-51.668697,24,319.816491
-32.07555,16,319.848289
-31.985172,12,319.876041
-33.180496,13,319.899814
-35.863569,14,319.947825
-26.129179,14,319.983385
-19.641594,16,320.018757
-32.039013,13,320.063959
-28.955382,12,320.084979
-27.785307,17,320.127231
-30.012085,15,320.158108
-39.771384,11,320.178934
-30.234534,15,320.228205
-33.597416,14,320.269104
-42.7219,10,320.288579
-29.221368,11,320.311638
-37.342662,15,320.347737
-47.086764,15,320.379469
-21.636121,16,320.415733
-18.778225,19,320.474639
-20.202389,16,320.514094
-21.358282,13,320.539101
-46.593616,12,320.584903
-17.963467,19,320.630059
-24.100847,16,320.670706
-44.866405,10,320.716891
-35.650367,13,320.741706
-45.455123,19,320.782579
-8.254241,13,320.80778
-37.266258,15,320.836983
-38.344206,12,320.861581
-16.348949,19,320.898336
-21.160301,12,320.941286
6.812961,15,320.968261
-41.337778,11,321.001495
-15.059873,15,321.029599
-33.180737,9,321.047119
-1.774136,19,321.083723
-8.364398,12,321.125334
-11.942657,18,321.171654
-42.185828,19,321.209416
-3.506616,13,321.239041
-39.033355,19,321.278246
-16.778415,14,321.315633
-41.125599,9,321.332439
-39.636255,13,321.379342
-46.573621,14,321.406693
-36.780191,9,321.424006
4.150705,17,321.462048
-35.700026,10,321.488493
-10.054747,17,321.537158
-39.313707,16,321.573828
-46.526186,14,321.607445
-33.133227,14,321.632101
-29.70021,13,321.659827
