#{"t_start": 1700864019.6930764, "env_id": "QuadrotorPlusHoverEnv-v0"}
r,l,t
-23.347472,22,1277.767675
-26.966483,20,1277.803435
-31.811436,18,1277.868035
12.189097,26,1277.921782
1.095362,22,1277.963687
-40.862866,18,1277.999782
-30.846072,11,1278.049489
-34.042106,15,1278.082931
-11.942917,17,1278.113992
-1.784238,18,1278.17436
-41.922255,17,1278.217198
-44.365316,17,1278.272677
-15.567713,17,1278.304446
-37.061841,12,1278.337594
-36.972276,14,1278.364043
-13.644124,17,1278.415208
-21.810891,21,1278.467625
-46.392087,15,1278.497502
-12.331075,24,1278.549517
-31.177028,11,1278.580856
-27.262927,16,1279.434597
-17.274356,21,1279.495356
-38.824903,17,1279.539108
-41.34434,17,1279.572363
-3.74724,22,1279.635779
-12.785956,18,1279.681289
-5.014867,25,1279.748119
-24.474636,23,1279.803824
-33.805079,15,1279.832707
-30.8035,16,1279.864243
2.553857,26,1279.912011
-19.150877,22,1279.971958
-38.494954,25,1280.033093
-34.208555,16,1280.069101
-17.242348,16,1280.101998
-21.792456,17,1280.141678
-50.466611,19,1280.198056
-50.928141,18,1280.233348
-37.404406,10,1280.251275
-34.258802,20,1280.29459
2.513768,28,1280.375631
-34.28278,13,1280.405203
-23.407744,22,1280.453023
-24.877023,17,1280.492326
-32.252066,15,1280.523427
-6.955582,22,1280.585775
5.530377,23,1280.636184
-17.862669,20,1280.696202
-29.374242,16,1280.739953
2.773582,21,1280.782047
-9.564602,24,1280.826874
-31.02828,10,1280.866625
-37.726167,18,1280.912365
-24.151576,13,1280.936122
-8.356093,23,1281.000537
-16.818547,18,1281.049982
-43.890015,16,1281.088172
-46.593696,13,1281.113224
-53.703114,13,1281.146601
-13.694397,21,1281.201797
-40.749963,18,1281.235632
-5.449816,28,1281.301593
-27.655729,13,1281.340512
-26.08966,21,1281.385782
3.010139,23,1281.427259
-14.164665,18,1281.472046
-45.49504,24,1281.533121
-43.941691,17,1281.568176
-36.380464,16,1281.600529
-47.366116,15,1281.632969
-2.752922,20,1281.695441
-33.272414,22,1281.736925
-11.762706,16,1281.76868
-40.050037,19,1281.806515
-22.294039,18,1281.866603
-41.97621,15,1281.897719
-28.297,13,1281.922397
-12.463542,18,1281.955656
-44.545243,13,1282.011294
-12.400982,15,1282.039102
-30.730325,15,1282.068405
-5.746056,19,1282.103584
-12.664628,21,1282.173133
-49.297203,14,1282.198955
-34.922602,14,1282.231843
-27.438327,17,1282.26725
-1.091932,20,1282.304174
9.45456,24,1282.38168
-2.077103,24,1282.425327
12.676148,32,1282.483813
-16.331884,13,1282.50719
2.71439,17,1282.543827
-17.27956,22,1282.612775
-25.741507,33,1282.673274
-14.767119,19,1282.71084
-32.18191,13,1282.753648
-33.505173,13,1282.78813
-42.498443,16,1282.819421
-53.693237,15,1282.847443
9.302335,31,1282.923902
12.508659,23,1282.975922
10.499132,18,1283.009577
-23.12039,14,1283.034521
-21.561281,13,1283.060502
-10.38342,22,1283.101612
-29.974306,14,1283.145752
-30.641193,12,1283.182697
-47.863158,15,1283.213216
-2.660767,20,1283.258278
-15.668177,24,1283.309262
-41.29966,12,1283.345391
16.220399,19,1283.386718
-29.078062,14,1283.414859
-50.805873,17,1283.44786
-5.903058,19,1283.513654
-62.086723,21,1283.560484
-2.491965,25,1283.608267
6.967251,26,1283.68563
-38.866262,12,1283.707302
-5.126022,15,1283.740783
-23.173823,21,1283.781292
-41.021817,11,1283.802956
-21.923505,15,1283.848609
-28.197299,14,1283.889624
-25.113154,10,1283.907212
-35.816577,19,1283.941607
-30.700797,21,1284.015919
-15.238805,18,1284.067524
-5.50506,20,1284.123262
-43.585705,10,1284.982846
-13.196164,19,1285.02475
-15.95409,16,1285.053732
-45.030369,17,1285.087412
8.531244,16,1285.122937
-33.869464,19,1285.191005
-12.005687,24,1285.259949
-14.76075,26,1285.319394
-21.095611,19,1285.357343
3.88234,24,1285.422986
-33.018732,14,1285.464996
-21.765766,17,1285.497693
-53.386145,12,1285.519208
-30.604174,12,1285.54234
-24.106252,23,1285.584885
-31.521738,10,1285.606281
-5.13753,17,1285.647516
-55.614872,16,1285.696586
-17.407858,20,1285.733272
-6.155701,16,1285.766049
-8.453065,19,1285.804232
-11.437535,17,1285.85784
9.609849,25,1285.907033
-41.614683,14,1285.935409
-26.530914,10,1285.954534
-29.44682,14,1285.984212
-31.348192,16,1286.021055
-4.25556,18,1286.076716
13.261623,22,1286.122042
-16.75893,17,1286.156747
-29.17106,11,1286.183208
16.465195,30,1286.271235
-16.582762,18,1286.307722
-28.376546,21,1286.370955
-23.544126,12,1286.401402
-12.388195,19,1286.442757
-35.634713,9,1286.459873
-28.347229,19,1286.517942
-12.1443,19,1286.559689
-28.425701,18,1286.594946
-48.253898,14,1286.621146
-37.294864,18,1286.676018
-41.573243,11,1286.707587
-44.120566,16,1286.738118
-55.420519,16,1286.768095
-27.303498,13,1286.791542
-54.42465,18,1286.824595
-40.049892,23,1286.900452
-38.186086,12,1286.921843
-28.198092,18,1286.956202
-25.607672,14,1287.002253
-15.227692,13,1287.040754
-18.977954,17,1287.073492
-11.835685,13,1287.098276
-5.404394,23,1287.157844
3.367064,21,1287.211595
-29.687978,11,1287.232198
-7.322344,25,1287.278998
-51.392506,19,1287.331411
-28.790753,14,1287.372397
-32.290026,16,1287.403759
-28.529611,18,1287.444874
-14.296425,28,1287.513538
-38.50077,16,1287.551142
-28.505535,14,1287.581201
-19.664122,23,1287.625489
-33.310573,11,1287.666941
41.589748,29,1287.729718
-25.022086,17,1287.76283
-19.355971,11,1287.783461
-9.372392,20,1287.84021
-6.982512,25,1287.898176
-31.32724,23,1287.962632
-18.518779,17,1288.004133
-35.340256,22,1288.04694
-14.998005,19,1288.100825
-24.252257,20,1288.152045
28.206279,33,1288.228061
-36.941501,13,1288.269156
-30.091098,16,1288.300153
-37.365849,17,1288.343547
-4.51897,27,1288.413719
58.943628,30,1288.475381
-36.217281,13,1288.511351
-48.423309,13,1288.535255
-16.846794,15,1288.572616
-31.675036,11,1288.60258
-27.350207,13,1288.626849
-38.651547,11,1288.648612
36.889821,25,1288.704646
-23.894503,43,1288.809994
-20.298882,18,1288.870633
-33.885919,13,1288.910503
-34.857346,19,1288.94947
-9.05501,16,1288.994257
-40.165229,21,1289.052122
-0.809772,26,1289.101684
-46.376256,16,1289.132774
-58.099967,17,1289.166014
8.602184,28,1289.250936
-43.041473,21,1289.288968
-6.448999,22,1289.337206
0.454778,16,1289.389382
-17.31168,14,1289.425228
-6.571267,19,1289.466653
4.873678,25,1289.516615
16.907759,22,1289.573252
-31.594097,19,1289.62625
-11.144639,17,1289.661104
-0.397384,22,1289.702385
-34.625208,11,1290.567492
-38.867103,11,1290.609794
-3.080843,18,1290.649466
0.778178,27,1290.701013
-8.145041,13,1290.730309
-36.327635,22,1290.792203
7.17039,17,1290.831074
-44.110964,14,1290.858823
-24.584233,20,1290.901271
-40.444679,14,1290.951529
-49.550969,17,1290.989368
-44.143181,15,1291.019818
-32.262011,13,1291.043217
-42.308972,14,1291.070847
-9.886259,20,1291.133636
-22.373105,22,1291.184109
-43.792228,24,1291.226487
-33.92552,12,1291.248538
-37.762083,10,1291.286618
-29.488992,16,1291.328789
-37.666324,12,1291.354265
22.856864,25,1291.419521
-16.014971,14,1291.462192
-40.047926,17,1291.495583
-45.529071,13,1291.526176
-53.151471,17,1291.571037
-17.79698,34,1291.655215
-38.038368,13,1291.679985
-44.911663,11,1291.715378
-46.540468,13,1291.75335
-12.753789,18,1291.787724
-27.02199,10,1291.805991
11.634564,22,1291.850465
2.980996,17,1291.911242
-22.67298,19,1291.949423
-29.834562,19,1291.985663
-14.787388,16,1292.044498
-19.437383,14,1292.069978
15.813252,36,1292.141081
-32.18143,15,1292.169475
-48.814978,18,1292.233117
4.483782,29,1292.290605
-4.884249,32,1292.37507
4.746908,13,1292.39892
-34.793729,9,1292.424006
5.577086,20,1292.460199
-17.263209,18,1292.51903
-45.930184,16,1292.555699
-40.114591,14,1292.585126
-6.872317,19,1292.620651
-39.795291,14,1292.647834
-0.865231,21,1292.687546
-9.362551,30,1292.763325
-18.356029,22,1292.814835
-16.930082,19,1292.85143
-12.986566,20,1292.905787
-13.436874,16,1292.948035
18.334309,19,1292.984456
-19.537658,16,1293.014135
-33.945408,14,1293.039546
-45.021454,15,1293.084751
19.680716,26,1293.148563
-16.461385,16,1293.177037
-6.741544,19,1293.213379
-47.051682,18,1293.254477
-33.451374,32,1293.315301
-28.901691,11,1293.359125
-47.040838,18,1293.401278
-58.276313,19,1293.438494
-24.629878,13,1293.464962
-8.934819,22,1293.527174
-46.893886,11,1293.571746
-11.822796,20,1293.617522
10.364729,24,1293.669298
-12.6017,18,1293.727366
-11.657138,21,1293.771575
-41.75889,11,1293.794179
-6.666039,22,1293.862615
-13.391406,20,1293.90378
-41.369746,16,1293.933469
-17.693141,11,1293.9813
-18.187188,14,1294.013611
-33.40964,16,1294.044163
-46.211803,13,1294.067902
-41.497818,10,1294.089125
2.282418,27,1294.162126
-45.891923,16,1294.200041
-39.535713,15,1294.251661
-4.886245,16,1294.289608
-32.355433,17,1294.320467
-18.369953,14,1294.346271
-33.693093,12,1294.36787
-50.523535,16,1294.397817
-43.054157,17,1294.431086
-34.924792,13,1294.455098
-30.312937,12,1294.478436
12.818505,21,1294.517714
-25.347887,27,1294.568278
-18.894146,30,1294.634933
-50.599945,14,1294.669886
-5.858387,16,1294.716146
9.46044,28,1294.774441
-22.007466,17,1294.821863
4.0856,21,1294.87958
-24.966171,13,1294.902742
-15.314289,24,1294.947445
-45.884294,17,1294.989574
-44.074676,12,1295.012939
-14.581602,17,1295.055742
-40.385316,19,1295.102719
-47.198153,16,1295.140884
-27.99475,17,1295.176146
-19.238248,23,1296.198998
-19.413471,18,1296.236717
-34.909427,17,1296.278757
-17.662562,19,1296.338707
14.604212,20,1296.377032
-32.380628,11,1296.400392
-8.247561,21,1296.443515
-28.491325,17,1296.505623
-33.894114,15,1296.537595
-26.744421,15,1296.563872
-38.31003,17,1296.596967
-45.049232,25,1296.67681
-20.539937,26,1296.727796
-33.71941,18,1296.75974
-38.712718,11,1296.780924
-42.853804,16,1296.811296
-18.606819,20,1296.87232
-38.352429,18,1296.912304
-28.908219,15,1296.942007
-40.841724,16,1296.972823
-18.577526,20,1297.041639
-9.430233,16,1297.073123
-41.128838,16,1297.103709
-28.575511,14,1297.129137
8.411092,26,1297.212785
-5.109076,18,1297.249047
-32.553192,19,1297.315575
-20.342183,24,1297.362016
-17.32356,21,1297.405951
-43.513812,22,1297.474921
-28.945207,17,1297.51064
-23.19025,13,1297.538159
-31.675848,13,1297.563894
-14.771667,15,1297.59287
-31.65382,18,1297.651056
-15.497772,16,1297.689786
-6.654116,22,1297.734365
-27.490049,16,1297.766639
33.91887,22,1297.824623
-47.175001,19,1297.876377
-20.11988,27,1297.927091
-8.702942,21,1297.981335
3.705554,23,1298.037637
-19.281176,18,1298.073083
-30.684864,13,1298.105421
-0.101168,22,1298.153002
-52.727274,16,1298.197189
-11.596636,19,1298.236601
-19.741096,22,1298.292161
6.397782,20,1298.348738
-28.289908,20,1298.387433
-29.699421,17,1298.420372
-25.249849,16,1298.461735
-35.982431,14,1298.487374
-36.357509,21,1298.547546
-19.494501,20,1298.584983
-11.97313,23,1298.627952
-26.387299,17,1298.668352
-34.939213,20,1298.732327
11.706745,20,1298.771385
-9.548115,16,1298.805656
-1.950215,20,1298.843045
-29.435628,22,1298.906887
-18.904075,20,1298.951585
-8.882067,23,1298.996054
-25.800211,16,1299.025293
0.260533,23,1299.06735
-53.20194,24,1299.110131
-46.75211,9,1299.14473
-9.652904,21,1299.200658
-3.111106,14,1299.228332
-16.374024,20,1299.264669
-27.773289,15,1299.304366
-34.08142,19,1299.359151
-33.117955,19,1299.395137
-26.17866,12,1299.418576
6.570024,24,1299.472117
-29.869465,20,1299.532824
-39.507003,25,1299.579891
-8.248514,25,1299.634477
-28.932686,18,1299.694213
-37.13326,13,1299.722328
20.240194,25,1299.774801
-4.089021,20,1299.816869
-21.481007,20,1299.879269
-20.972706,19,1299.920029
-1.513001,25,1299.969644
-41.531848,19,1300.005037
-39.5642,21,1300.044584
-29.680869,20,1300.084787
-43.806227,15,1300.115229
-61.240447,33,1300.208756
-2.811921,20,1300.247113
9.366056,21,1300.312114
10.558239,21,1300.357212
-36.69111,14,1300.384739
-13.532446,24,1300.454272
-22.516544,14,1300.480084
-30.624216,13,1300.512651
-30.698815,18,1300.547901
-6.56522,16,1300.57933
-16.137348,13,1300.609392
-8.415996,18,1300.654945
-53.930506,24,1300.720163
18.609979,27,1300.776292
-9.377604,18,1300.816509
-39.495563,14,1301.691764
-1.456054,28,1301.760207
-26.8143,16,1301.80345
-72.284392,27,1301.85527
-15.67824,14,1301.881198
-52.476606,15,1301.909862
-20.931204,19,1301.946678
-19.136571,16,1302.005247
-32.93898,15,1302.036474
-32.320005,18,1302.069805
-24.920209,29,1302.123823
-21.449606,19,1302.187202
5.02783,23,1302.23257
-33.875288,20,1302.267766
-39.127032,16,1302.298127
-33.797415,24,1302.37046
-7.907821,17,1302.408123
-26.175561,14,1302.433883
-44.833307,11,1302.455484
-4.21464,17,1302.517872
-21.434383,14,1302.547625
-31.417034,16,1302.607517
6.288564,20,1302.650152
-9.058631,21,1302.69302
1.306295,20,1302.756083
-23.466897,28,1302.81718
-36.341083,18,1302.885969
-4.668159,22,1302.9288
-38.202952,14,1302.957345
-34.448488,19,1303.015311
7.787903,26,1303.074353
-5.461144,30,1303.163617
-10.382446,20,1303.201446
-37.1835,10,1303.22201
-36.421175,15,1303.280634
-19.060818,16,1303.309775
-39.877432,11,1303.331208
-33.215809,13,1303.354609
-41.001036,18,1303.387635
-43.794613,19,1303.422777
-18.882303,18,1303.456004
-10.395097,17,1303.517355
-36.676682,22,1303.564182
-39.518624,15,1303.618598
-24.585371,15,1303.650402
7.648047,30,1303.733489
-48.419568,16,1303.765815
-23.245913,14,1303.792125
10.036866,28,1303.871775
-19.781967,14,1303.902865
-14.276111,18,1303.937608
-11.907258,20,1303.981768
-30.64983,20,1304.047124
-18.084465,17,1304.076749
-27.9492,17,1304.111099
-35.629465,27,1304.188503
-2.509083,23,1304.237314
-16.205981,23,1304.280361
8.271202,18,1304.33882
-23.415894,17,1304.379084
11.703079,21,1304.441976
16.803915,27,1304.499342
-31.075432,19,1304.557392
-36.349266,19,1304.602845
-29.899332,16,1304.633539
-43.385827,17,1304.686335
-17.082683,21,1304.737074
-40.593414,13,1304.761956
4.64919,26,1304.815464
-49.320856,14,1304.856435
-34.706614,14,1304.893512
-34.460955,12,1304.923099
-28.166751,17,1304.958156
-31.466476,13,1304.981436
0.102156,34,1305.066293
-8.335148,15,1305.101802
-13.775106,22,1305.143519
-15.88898,18,1305.182733
-28.760085,16,1305.231786
-30.350604,18,1305.270777
-7.896543,14,1305.297329
9.021563,23,1305.340989
-12.029711,19,1305.397568
-9.925798,13,1305.43425
2.828257,20,1305.472365
18.229111,29,1305.544126
24.987876,20,1305.595711
-1.119774,25,1305.644184
-5.721983,23,1305.72204
-63.655737,20,1305.759781
-23.957088,26,1305.809232
-38.379387,28,1305.881905
-7.231814,16,1305.924787
-50.43926,21,1305.968638
-25.78691,27,1306.033685
-45.94834,26,1306.097802
-23.936897,12,1306.127497
23.002251,23,1306.179986
-11.274293,25,1306.245713
-49.427556,17,1306.28345
-15.24559,22,1306.332491
-21.325786,17,1306.387361
-10.123032,24,1306.437382
-18.053614,24,1307.355447
-34.133701,12,1307.378777
-23.051713,16,1307.410249
-3.785957,19,1307.450841
44.378306,47,1307.569356
-35.260984,13,1307.593895
-50.728601,21,1307.665095
-25.124886,13,1307.688837
-34.00266,16,1307.72061
-9.679788,16,1307.753045
-22.623962,17,1307.8084
-45.580355,15,1307.846681
29.689482,27,1307.919535
-34.47806,18,1307.96815
-7.082655,34,1308.035109
-36.878435,14,1308.06083
-42.674241,15,1308.093173
-35.104296,12,1308.122209
1.807501,25,1308.1785
-35.176556,19,1308.237799
21.594252,28,1308.290975
-4.257556,25,1308.364358
-16.023199,24,1308.417207
-34.753255,13,1308.453358
-11.873318,21,1308.504603
-52.551499,21,1308.551596
-23.716972,21,1308.591111
-60.105065,15,1308.622624
-19.582549,19,1308.677917
-57.125713,13,1308.708668
-13.241334,17,1308.740815
-12.797167,24,1308.787806
-31.915924,17,1308.818805
15.187323,19,1308.87349
-11.617154,20,1308.921379
-18.931335,18,1308.954595
-42.093488,12,1308.978877
-21.891954,21,1309.018387
-26.907952,16,1309.066809
19.412161,25,1309.127425
-16.698714,18,1309.162985
-23.434017,14,1309.190372
-18.57664,27,1309.270138
7.439418,17,1309.300318
-20.288848,20,1309.342711
6.001906,30,1309.403788
-19.14277,21,1309.464484
-48.708699,19,1309.502658
-0.536163,21,1309.548613
-22.220343,23,1309.612307
-0.770669,25,1309.662533
-43.542953,13,1309.692809
-30.712452,20,1309.754583
-18.294679,23,1309.798469
7.64865,31,1309.860077
-20.97636,21,1309.925429
-54.967278,18,1309.95865
-11.595167,13,1309.988007
0.843349,20,1310.050992
-17.710404,20,1310.091105
-3.281627,14,1310.120443
-53.135018,15,1310.149762
-20.867263,30,1310.205424
-7.558309,23,1310.276225
-21.438899,19,1310.316436
16.230094,22,1310.383642
2.170237,18,1310.424954
-30.921205,16,1310.455256
-30.953556,13,1310.502142
-12.11997,17,1310.543087
-4.686246,23,1310.584986
-17.850532,15,1310.613688
-30.388202,31,1310.685662
-7.53285,32,1310.761996
-13.270164,21,1310.812353
-18.979747,13,1310.854238
-21.3075,23,1310.897651
-26.413158,14,1310.924222
-3.417323,22,1310.97693
-17.532996,20,1311.038017
9.052975,23,1311.088953
-41.823088,11,1311.111094
-16.522179,23,1311.186591
-35.768455,16,1311.241485
-29.972364,13,1311.265741
-12.719072,29,1311.352377
-5.106286,18,1311.397851
-23.512621,13,1311.424025
-21.870999,18,1311.456774
-10.065887,16,1311.505316
-65.726744,17,1311.548679
-36.420552,23,1311.614048
-5.298592,21,1311.668416
2.348955,21,1311.709678
-43.589349,13,1311.734221
-28.102606,23,1311.808932
-33.395174,20,1311.84861
-10.094202,21,1311.894019
-39.4279,14,1311.929861
-20.520203,13,1311.954518
24.249462,23,1312.019192
-17.731524,22,1312.064208
24.675239,27,1312.96693
-35.465132,16,1312.999206
-38.926529,17,1313.056062
-31.05545,10,1313.084244
-45.41692,10,1313.113644
-20.064918,23,1313.166684
-2.714314,25,1313.229393
-82.391449,21,1313.277295
-37.193527,30,1313.342569
-77.07652,25,1313.414161
-28.119839,13,1313.438559
-4.989799,19,1313.482887
-20.925684,23,1313.539349
-12.278966,18,1313.587414
-9.032767,25,1313.640487
-39.015601,9,1313.66456
-38.460792,20,1313.70898
-23.197559,15,1313.756466
-33.617912,16,1313.78828
-32.129053,26,1313.834626
11.651316,20,1313.876186
-32.926517,31,1313.959462
-18.132176,20,1313.997339
-8.634162,28,1314.050476
-43.046715,16,1314.106556
-45.459115,17,1314.141594
-27.782193,16,1314.172364
-29.064717,10,1314.192219
-1.886964,22,1314.240403
7.893352,24,1314.301903
-5.491251,16,1314.339754
42.616479,31,1314.400944
-14.110627,18,1314.453505
-7.701779,19,1314.497062
-11.062778,19,1314.531742
-14.566888,21,1314.570985
-25.721829,13,1314.595608
-24.739019,11,1314.638858
-21.983268,22,1314.688994
-46.962207,23,1314.730175
-30.808622,13,1314.754035
-36.154167,9,1314.769949
-36.352266,28,1314.8538
31.684104,26,1314.921142
-8.645825,25,1314.979437
-49.139326,24,1315.042661
22.506441,18,1315.091281
-15.033697,35,1315.160726
1.338201,24,1315.21767
-42.656642,22,1315.274732
9.304174,22,1315.325962
-17.974951,20,1315.36639
-12.08296,22,1315.424568
-3.605524,20,1315.468785
-15.310219,16,1315.500519
-7.848599,22,1315.552432
-15.768175,14,1315.59117
-36.149103,13,1315.621678
-0.548594,16,1315.652966
-38.675341,25,1315.705743
1.344235,24,1315.766998
-35.502626,15,1315.79853
9.703404,23,1315.84055
-4.300368,27,1315.916928
-22.239946,23,1315.962323
7.081458,33,1316.031204
-32.443417,13,1316.074409
-46.10235,17,1316.106347
-52.448163,45,1316.201226
-28.099169,21,1316.262429
-29.822424,12,1316.29165
6.296801,19,1316.327797
47.442665,22,1316.3734
-39.141786,11,1316.415558
-4.242529,15,1316.45418
-67.802759,19,1316.49098
-13.398169,22,1316.534019
15.940529,31,1316.62454
4.551061,17,1316.657084
8.250417,26,1316.728059
29.91197,20,1316.776996
-36.849319,11,1316.820097
-45.807419,11,1316.854615
-14.680844,15,1316.885007
-21.465358,19,1316.919955
-26.225243,14,1316.944374
-43.660965,15,1316.990963
-20.655004,17,1317.036669
13.650432,25,1317.103228
-22.74901,16,1317.13399
-16.046838,20,1317.187323
-15.579825,26,1317.237043
-37.089356,15,1317.265531
-12.349513,20,1317.321401
-25.165408,17,1317.40806
-53.182428,20,1317.447518
-17.136551,20,1317.502893
5.00966,27,1317.570099
4.608355,24,1317.619709
-25.031728,15,1317.661892
10.557024,18,1318.535772
-7.132681,21,1318.58301
-11.119354,31,1318.644144
-0.316794,18,1318.706084
-12.46058,24,1318.755839
4.221039,19,1318.792907
-13.975297,20,1318.857248
-15.217899,21,1318.904858
-30.799484,13,1318.931644
-20.449122,20,1318.972659
58.866608,37,1319.070679
-36.427594,13,1319.098919
-31.301662,19,1319.135612
-42.020404,13,1319.183362
-9.891149,27,1319.243033
-36.632696,10,1319.26445
-33.500153,13,1319.289649
-24.593383,16,1319.338731
-8.782248,17,1319.383662
-30.900442,11,1319.403759
-19.204354,34,1319.48616
-32.231006,13,1319.526517
18.769951,21,1319.583619
-0.055359,23,1319.626118
6.356365,21,1319.675947
-29.874211,17,1319.728391
-28.04743,17,1319.760724
-9.923736,22,1319.809664
-36.753972,13,1319.833007
-21.802335,17,1319.88605
-56.482731,18,1319.923261
13.191855,21,1319.967782
-31.33396,15,1319.997818
-11.967725,17,1320.046436
6.494673,31,1320.115806
-17.845859,17,1320.149731
-43.121915,13,1320.173758
-21.065433,17,1320.22166
-38.597662,15,1320.264531
6.887331,16,1320.314188
-20.830341,15,1320.354074
-46.319958,14,1320.380512
-49.188858,19,1320.415288
25.039125,24,1320.487204
-25.012634,18,1320.525446
-19.998493,14,1320.552121
-22.197868,15,1320.580396
-22.308469,30,1320.658291
4.041754,18,1320.698892
-35.673757,10,1320.718249
-18.107839,19,1320.777994
0.737907,22,1320.827329
3.367141,23,1320.871758
-18.54905,22,1320.911211
-44.438751,19,1320.968329
-26.558696,15,1321.006061
-33.624146,22,1321.046442
18.940312,23,1321.08884
3.259899,22,1321.149219
-31.689321,11,1321.184344
-20.271921,20,1321.222963
-43.940275,15,1321.251886
-28.800357,23,1321.312652
-0.593171,21,1321.363933
-3.309106,32,1321.439992
-26.43758,14,1321.482407
17.536099,28,1321.541434
-31.74585,18,1321.583812
-51.219351,15,1321.611565
-27.612752,27,1321.68257
-39.547709,14,1321.709033
-30.754513,17,1321.750362
-20.370779,22,1321.805641
-52.522653,14,1321.834605
-17.440552,21,1321.875142
-27.007463,16,1321.910996
-42.445032,12,1321.934012
-41.416148,13,1321.977525
-50.974416,16,1322.01702
-7.920673,17,1322.052709
-22.733093,16,1322.10413
6.07004,22,1322.155788
-35.812375,17,1322.189
25.665115,26,1322.242566
-7.680057,20,1322.302581
-15.432624,24,1322.35688
-31.079893,15,1322.388145
-25.798483,16,1322.419
-37.318971,19,1322.473529
-38.011294,13,1322.513954
-71.459827,41,1322.600607
-29.733859,14,1322.63324
19.024208,21,1322.692676
-1.050235,26,1322.749056
-32.219863,23,1322.799863
-16.065788,18,1322.852729
16.146336,24,1322.903288
-38.262185,13,1322.929371
-3.642671,17,1322.972992
-47.444403,20,1323.02507
61.235922,41,1323.11389
-42.799667,16,1323.153509
-30.576104,20,1323.209051
-7.82116,18,1324.168404
3.763175,19,1324.211313
-35.924602,16,1324.247552
-35.964697,16,1324.278721
-29.784275,13,1324.302668
-40.737119,17,1324.356578
-11.901528,15,1324.392977
-14.548492,18,1324.430334
-10.197263,19,1324.488013
-24.801521,18,1324.534891
-4.995835,14,1324.565843
-11.36665,24,1324.641562
15.705383,24,1324.68586
-37.466219,17,1324.716497
-33.525307,15,1324.744573
-32.535469,23,1324.785845
-19.166863,14,1324.813567
-22.748229,14,1324.85832
-38.912798,28,1324.922952
-29.735991,17,1324.954893
16.109331,26,1325.002786
-18.472103,20,1325.053132
26.245961,33,1325.133514
-30.3364,18,1325.172966
11.307243,22,1325.220698
-24.527215,19,1325.28025
-34.30625,11,1325.29991
-23.31107,12,1325.324791
-9.359202,22,1325.365946
-27.780595,15,1325.399888
-4.671734,25,1325.474796
-36.227821,22,1325.520879
-41.631208,23,1325.589901
-44.142442,13,1325.618234
-50.967252,24,1325.663572
-36.831883,13,1325.692016
-17.139957,17,1325.746358
-12.099042,23,1325.793703
-34.708492,15,1325.822062
-17.456916,15,1325.850478
-36.005553,15,1325.899077
-11.690222,17,1325.92953
-17.010407,20,1325.980166
-22.94953,24,1326.024323
-29.665453,13,1326.048634
-19.456632,20,1326.08656
-29.187132,17,1326.116886
-13.739487,18,1326.150346
-36.979211,14,1326.175243
19.217757,43,1326.288137
-24.138161,14,1326.314123
-29.397813,12,1326.335512
1.206459,23,1326.377964
-31.43894,16,1326.406659
-38.523162,12,1326.458357
-23.299886,17,1326.493208
-20.400328,18,1326.526746
-19.791513,16,1326.557335
-32.293731,17,1326.589756
-7.10679,18,1326.649047
1.803236,21,1326.694861
-1.252215,30,1326.757867
-32.992027,11,1326.778421
6.914376,21,1326.843256
-28.450012,10,1326.861246
-44.461621,12,1326.886616
-28.572309,23,1326.935945
1.87767,21,1326.995728
7.927419,26,1327.047959
-26.694466,12,1327.069895
-8.725269,24,1327.144078
-11.298352,19,1327.180072
-12.642791,19,1327.220197
-3.326569,19,1327.282179
-3.998433,15,1327.312686
19.566711,21,1327.356413
-5.78771,25,1327.430366
-37.061935,14,1327.461442
12.36403,32,1327.521423
-4.198796,20,1327.55831
-15.696435,20,1327.595165
-29.356321,10,1327.615243
-46.309191,11,1327.636686
-32.661359,14,1327.686481
-34.655817,20,1327.733959
-24.482682,15,1327.766317
9.652649,23,1327.815171
-17.068686,28,1327.894169
-31.465586,16,1327.929467
-18.614846,27,1327.979435
-29.738804,15,1328.021951
5.183517,24,1328.08306
9.684635,25,1328.139974
-26.940332,19,1328.186057
-25.567609,16,1328.228831
18.549808,17,1328.263206
-15.113732,20,1328.308354
-62.401628,23,1328.365593
-9.350459,22,1328.42512
-32.57718,34,1328.518418
0.25237,24,1328.566448
-37.440853,14,1328.593887
-22.748885,23,1328.647101
-11.414045,23,1328.71172
-12.39073,22,1328.759256
-29.111864,20,1329.664127
38.22819,22,1329.714688
-28.203195,16,1329.782281
-40.220404,17,1329.81863
-17.262195,20,1329.865295
-18.741755,18,1329.901853
-8.101601,18,1329.953474
7.9935,34,1330.030995
-17.777257,18,1330.067796
-31.34194,17,1330.11402
-17.26046,19,1330.162669
-10.864221,21,1330.202911
-34.028399,11,1330.227065
-60.172872,25,1330.286132
-13.783639,12,1330.323163
-16.14271,12,1330.348538
-18.535867,15,1330.378015
-46.225364,20,1330.430792
-23.53043,17,1330.477538
-28.090074,12,1330.4998
-23.995441,19,1330.53572
19.702511,29,1330.604548
7.361559,25,1330.665609
-33.013141,19,1330.700747
-54.005924,15,1330.731512
-37.027865,13,1330.765691
6.195895,23,1330.831302
-32.730352,28,1330.89
-60.989402,17,1330.922456
-9.250446,22,1330.962816
-16.527165,13,1330.986275
8.79134,33,1331.082118
-40.835527,17,1331.1144
-14.783926,18,1331.149158
11.985499,28,1331.206071
-43.825781,11,1331.236964
-31.649431,14,1331.277373
