#{"t_start": 1700864018.9072733, "env_id": "QuadrotorPlusHoverEnv-v0"}
r,l,t
-21.841903,15,862.766021
17.626976,25,862.849415
-33.972275,17,862.91293
-48.318095,25,862.962076
-41.335908,13,862.986967
-40.431606,10,863.005301
13.816148,25,863.087795
-39.388334,13,863.135641
-9.848321,27,863.196647
-47.209145,14,863.229917
13.825515,24,863.282477
-30.356721,22,863.357163
-25.068288,19,863.393465
-17.935182,17,863.425696
-29.071737,12,863.44831
-24.188467,18,863.482797
-8.081137,20,863.554843
-1.879481,17,863.585186
-1.827557,33,863.646913
-45.25658,13,863.672863
-9.986555,17,863.712066
-3.446397,18,863.759306
4.209302,15,863.801538
-39.652569,16,863.831633
5.458979,28,863.889448
7.410276,20,863.938879
-47.71902,17,863.98592
-16.328158,21,864.028882
-18.464678,17,864.074342
11.015852,22,864.131472
-29.505732,28,864.183666
-16.12148,15,864.213166
-2.574712,21,864.26466
-35.601958,23,864.325218
8.486307,32,864.382927
-27.211079,13,864.421065
-29.210948,12,864.463821
2.471435,21,864.504132
-8.913146,17,864.547769
12.337506,20,864.606428
21.932295,25,864.657058
-16.2943,18,864.700332
-32.396145,16,864.755565
-31.992173,28,864.81251
-32.077909,12,864.837129
-13.218217,18,864.87361
-30.292642,17,864.911057
-34.096428,18,864.963736
0.320243,17,865.00447
-38.113064,18,865.043237
-71.425573,23,865.108399
-18.559014,14,865.144575
-33.180409,11,865.16854
-3.672757,24,865.214753
-23.733727,16,865.245235
-28.565624,22,865.306109
-21.720171,23,865.367389
-20.229328,15,865.395299
-39.811254,17,865.429378
9.854274,26,865.509709
38.203224,26,865.561929
-34.13095,11,865.58597
-1.830273,27,865.648568
-18.872989,22,865.694968
-31.664776,13,865.737845
-39.795029,15,865.779601
24.862913,23,865.833334
-34.887716,16,865.87123
-33.451996,14,865.900529
-34.41628,11,865.920488
-0.54352,24,865.992359
-40.603736,18,866.031741
-1.974181,18,866.067894
-3.827083,21,866.117232
-23.844143,19,866.174744
-42.16788,9,866.192472
-36.871113,18,866.228227
-14.180042,22,866.268811
-13.959586,21,866.316447
-9.10034,18,866.374094
-52.775553,37,866.449417
-31.258743,16,866.483037
-23.573563,16,867.348991
-25.052183,22,867.412092
-68.295152,18,867.454005
-36.948664,15,867.481888
-13.550626,17,867.512453
-11.000981,21,867.578231
-37.822678,22,867.624631
18.577959,36,867.693338
-45.824382,22,867.760583
-27.591576,11,867.788782
-36.063376,12,867.814287
-42.062267,14,867.839526
-23.168078,11,867.865015
-38.746053,11,867.9046
-9.654232,18,867.947936
-12.640161,20,867.987017
-21.547791,26,868.059737
12.446536,22,868.112074
-16.275876,20,868.151847
-27.314012,14,868.179374
-7.739242,23,868.254266
-42.445812,14,868.283251
-47.564419,17,868.333667
-11.112457,13,868.358371
-36.855901,16,868.403584
-24.400765,14,868.431413
-35.378891,10,868.451289
-9.132151,21,868.506831
-41.667566,14,868.549377
-42.326207,21,868.590012
-31.8826,14,868.617537
-5.024454,22,868.672448
-0.763484,29,868.759086
2.083643,28,868.833515
-29.545184,18,868.870016
-18.684932,16,868.906791
-14.762857,21,868.950399
-11.39266,16,869.003229
-29.430086,22,869.04853
-5.368969,22,869.090097
-12.073357,21,869.131111
6.525056,27,869.205752
-37.696595,13,869.240405
-11.321548,25,869.310288
-52.600727,16,869.338317
-12.466404,16,869.381096
-24.854236,19,869.415932
-51.539898,20,869.474089
-50.716347,24,869.530345
-25.909049,14,869.55729
-44.672297,14,869.583176
-2.231526,25,869.649182
-1.397345,29,869.716211
-13.503494,18,869.751396
-57.469244,21,869.806055
-27.684412,19,869.860874
-9.447118,21,869.911622
-49.931265,14,869.958245
-39.119635,12,869.980291
-43.60176,21,870.027036
1.657915,22,870.076717
-9.098349,27,870.145748
-26.575398,18,870.184346
-44.963224,16,870.217212
-52.757878,16,870.260652
15.780523,30,870.3348
-48.369103,11,870.357611
-11.117579,17,870.38954
-61.056451,19,870.453187
-8.729092,22,870.498924
-18.726633,20,870.539058
-26.394832,16,870.581999
-42.935838,17,870.628695
-35.253238,13,870.65595
-21.36935,15,870.682012
-37.459016,21,870.719728
-30.011931,16,870.757545
-28.129494,16,870.814558
-30.252039,18,870.850288
-22.722942,18,870.899817
-1.834312,25,870.969628
7.363184,25,871.030739
-26.801367,15,871.072152
-15.747485,19,871.111405
-36.262776,15,871.138683
4.786936,20,871.176824
-39.557545,15,871.218334
-29.461995,11,871.257006
-53.332142,14,871.286158
-60.633669,15,871.314875
16.075416,19,871.368349
-44.148534,12,871.391634
-28.788287,21,871.436239
-22.122326,18,871.482304
-4.272731,23,871.52989
23.882391,33,871.624535
-20.637974,13,871.648347
-43.594958,21,871.688751
-43.391453,16,871.720268
-40.815715,24,871.777536
4.799214,23,871.842286
-36.991391,13,871.867593
-60.975614,30,871.926754
-22.793009,17,871.962577
-16.331628,20,872.000241
-15.194799,30,872.054193
-0.46661,22,872.922564
-54.284524,17,872.955343
-27.927987,19,873.001758
-7.727169,21,873.065306
0.611871,16,873.103244
-44.493783,18,873.142579
-41.36957,13,873.165707
-18.903766,21,873.221314
-27.776094,14,873.257724
-9.741872,25,873.330661
1.370541,19,873.373046
-6.584939,20,873.41431
-32.793165,17,873.466793
23.202291,20,873.50941
22.131911,27,873.556321
14.268374,24,873.624536
-26.511997,14,873.650336
-46.997279,15,873.690677
-35.877178,22,873.753897
-36.411962,11,873.775076
-10.613623,23,873.833875
-25.007445,14,873.86045
-15.047654,19,873.914065
-36.217084,19,873.968618
-9.398187,13,873.992667
-12.286449,17,874.025755
-37.131411,16,874.065425
-39.719931,15,874.098959
-30.090072,16,874.148131
-12.028844,23,874.198327
-2.797379,21,874.245633
-20.771197,15,874.27264
6.697739,21,874.34087
-29.848848,12,874.362725
27.639242,27,874.433394
17.492417,40,874.519199
-17.914711,32,874.610127
-2.331664,19,874.650559
-31.920215,19,874.688219
-5.36412,18,874.727729
-16.976684,16,874.778441
-61.1856,16,874.81442
-14.980654,23,874.857973
-7.327663,26,874.90962
-32.792731,15,874.958783
-46.894605,12,874.988693
-38.083721,11,875.014502
5.490791,25,875.073426
-55.964833,15,875.109028
-38.748249,12,875.130899
-36.54649,17,875.171761
15.174739,23,875.228304
-42.430225,15,875.26985
-26.261597,12,875.291676
-10.104003,21,875.335675
-57.173404,20,875.373531
-16.353842,23,875.44388
-19.73461,18,875.478983
-43.534128,18,875.524392
14.440214,33,875.598569
-18.924338,20,875.640324
-11.504679,16,875.672108
-46.076439,20,875.723944
12.922584,25,875.790012
14.388023,25,875.838722
-18.95178,26,875.89023
-15.744499,23,875.946636
-48.515,16,875.997314
-29.262454,12,876.021795
-35.166353,44,876.136318
-20.42137,17,876.174725
-35.589673,14,876.200924
-29.704358,18,876.238451
-18.830202,13,876.266273
-27.191572,15,876.3145
16.116658,31,876.389876
-31.116789,18,876.436687
-39.987724,11,876.45656
-39.64151,10,876.485546
-9.407187,25,876.538474
-36.509352,17,876.576738
-32.262312,18,876.622608
-13.291991,17,876.669322
-9.243565,18,876.709454
13.966149,27,876.772934
25.658615,25,876.834291
-14.684912,21,876.889174
-17.052062,18,876.926806
-10.494621,19,876.985021
-27.111728,13,877.024517
-29.904251,10,877.0443
-33.831807,33,877.108364
-2.360993,24,877.172149
7.347113,22,877.237785
-20.376533,15,877.269212
-29.517352,18,877.303553
-45.064983,12,877.328699
-25.358694,17,877.367356
-48.119855,17,877.423786
7.206514,19,877.4616
-22.978859,16,877.492505
-46.089215,12,877.533658
-24.451112,20,877.578084
-37.074224,19,877.619665
16.086361,21,878.526859
33.338328,28,878.601472
-4.087166,25,878.65279
-49.43603,15,878.687499
-20.325026,14,878.722666
-41.078021,16,878.768449
-13.021493,21,878.812153
-23.931289,23,878.855756
-25.363508,17,878.89804
-47.139662,12,878.937344
-44.7261,13,878.964469
10.013088,17,878.994988
8.088677,27,879.056261
-47.3151,12,879.096662
-42.588616,11,879.117559
-24.231596,18,879.154218
-14.794522,20,879.226549
-37.657279,25,879.275131
-12.940449,20,879.313914
-23.8374,17,879.356803
-17.931318,30,879.43813
-31.207957,14,879.466753
-32.115906,11,879.487323
-35.346185,16,879.523235
-40.452065,10,879.569892
-38.825423,21,879.610459
-50.917989,13,879.639974
-4.492699,27,879.717069
-36.380224,18,879.753931
11.644033,22,879.8293
-41.770324,12,879.850603
-12.924949,20,879.891001
-33.025451,20,879.962657
-27.665598,12,879.98529
-50.403419,13,880.01067
-39.30869,11,880.034647
-6.103825,21,880.085777
-28.931962,15,880.141406
14.449362,23,880.188316
27.562163,22,880.231289
-42.367123,12,880.280901
-44.824904,18,880.321028
-32.948804,15,880.350868
-27.395752,28,880.408435
4.783322,27,880.488164
-36.266798,16,880.518295
-2.264584,22,880.558504
37.049619,25,880.604624
-41.194337,16,880.658274
-14.241315,23,880.711216
-43.116125,20,880.752488
-18.614929,16,880.781588
9.787297,21,880.823237
-32.537115,17,880.85441
-21.377215,18,880.889273
-20.311528,23,880.948642
-39.404432,26,881.011215
-40.553625,15,881.041074
-4.467678,25,881.123446
-13.772036,21,881.163409
13.584238,17,881.199013
-15.345953,20,881.243873
-32.58834,26,881.320145
-34.176098,23,881.369748
-39.171718,9,881.387202
-9.051602,19,881.427236
-40.866466,16,881.481875
-37.6572,19,881.525654
15.916993,23,881.572768
-14.671776,17,881.606457
-23.553399,24,881.650482
-13.661865,18,881.684788
-36.513876,10,881.728089
-16.848058,21,881.779133
-57.381568,15,881.828524
-8.636134,16,881.871474
-28.305862,25,881.919145
-32.347362,16,881.963592
-5.228687,25,882.024372
11.012165,34,882.12127
-24.284765,11,882.14411
-17.315886,18,882.191032
8.724227,21,882.250063
-28.78543,16,882.302338
-46.511527,11,882.333485
-44.908262,17,882.364236
-48.971695,23,882.418111
10.024616,18,882.465198
-21.059539,20,882.514919
-25.355467,23,882.561905
-2.248256,23,882.62939
-21.943554,26,882.684174
-8.879159,28,882.75032
-18.015392,18,882.798979
-4.487157,16,882.840612
-33.232965,22,882.884201
-35.553124,22,882.933269
-7.769094,22,883.001392
-20.316052,18,883.040792
-13.24245,20,883.078689
38.966812,40,883.186507
-32.458936,11,883.20843
23.400304,29,883.260773
-7.798461,21,883.300478
-33.484379,13,884.160871
-53.39346,19,884.198811
28.994501,30,884.256353
-0.077377,19,884.291439
-58.099825,15,884.323394
-50.266018,15,884.350646
-32.18872,18,884.40061
11.53781,18,884.444728
21.665351,23,884.51703
-27.385849,15,884.547
0.263284,20,884.583034
34.346953,27,884.63859
-29.663054,23,884.701395
-34.559406,18,884.737933
-29.785724,22,884.784037
-35.031317,18,884.819274
1.073191,21,884.886118
-36.590884,21,884.931766
-28.658839,16,884.963124
-19.142237,16,884.994508
-44.865504,18,885.030288
-31.114085,10,885.066238
3.668299,20,885.119129
10.12166,39,885.203792
-26.544162,15,885.241727
-9.518502,23,885.300702
-35.22891,21,885.346237
-36.562914,24,885.408621
18.992681,25,885.469505
-15.193298,16,885.504118
-47.158162,15,885.545737
18.8286,25,885.609261
7.07734,19,885.663391
-33.156089,17,885.70019
-20.120443,13,885.730583
-34.303203,14,885.775485
-39.198518,13,885.811272
-43.939932,14,885.838293
0.972625,20,885.896848
-29.42019,18,885.940373
-38.153987,19,885.976569
46.524531,39,886.068278
-11.752634,13,886.092374
-15.331272,16,886.134482
-2.581831,24,886.189142
-36.211134,13,886.212286
-15.145991,14,886.241784
-55.680204,17,886.295981
-44.772338,12,886.325763
-6.338129,14,886.352115
30.88341,23,886.396083
-34.479419,14,886.422675
-39.047346,11,886.44313
-25.788402,22,886.517722
-37.77747,16,886.546673
-26.083478,16,886.577072
-6.331866,15,886.610522
-38.442933,12,886.652361
4.060644,23,886.701193
4.41855,26,886.748841
-44.65671,17,886.781961
-34.385397,19,886.839751
10.260484,33,886.913434
-41.424423,17,886.946512
-29.293666,18,886.983923
-22.913438,18,887.031341
-41.383764,22,887.094001
-25.332406,22,887.144116
-17.955452,31,887.229192
5.133168,32,887.316149
-23.605006,24,887.368639
-10.146385,20,887.408084
-36.209649,13,887.435582
-40.142192,36,887.533823
-41.796284,12,887.557817
-18.895577,26,887.611789
-32.619652,16,887.654622
-28.899497,20,887.702915
-27.63653,17,887.736973
2.10001,27,887.788954
-33.149331,12,887.831997
17.270194,32,887.903613
-40.970732,14,887.947212
-18.387101,14,887.972946
-27.903509,13,888.012656
-41.816535,24,888.062241
-37.14678,11,888.083374
-17.06563,20,888.124549
-38.305253,12,888.151628
-4.027959,24,888.226862
-30.864264,23,888.271788
-25.187627,18,888.311466
9.845933,32,888.402195
-23.046944,34,888.480439
-52.343038,12,888.503345
-22.960905,18,888.56233
-33.861179,16,888.59248
-39.132746,11,888.619209
-12.781748,24,888.666967
-0.956654,18,888.716092
-46.896378,14,888.758951
-18.054077,17,888.79221
12.581253,28,889.646944
-14.010423,19,889.682811
-40.13861,10,889.700346
31.543395,28,889.757452
9.955403,22,889.823764
-43.290594,16,889.85759
-34.542297,26,889.937227
9.09959,28,889.990096
12.509682,30,890.046547
-28.855243,18,890.111734
-28.528575,16,890.142425
-23.462558,20,890.211807
-32.416044,36,890.27625
-15.167747,16,890.335666
-19.457691,20,890.380301
-21.684529,16,890.410814
2.332548,24,890.479484
-31.861273,23,890.531295
-12.708515,19,890.56871
-40.649781,15,890.609807
-64.878958,26,890.686996
-45.895927,14,890.721069
-39.070524,13,890.745142
-19.206113,24,890.814338
10.376984,24,890.868733
-15.9007,19,890.905056
-40.443732,23,890.958071
-31.774146,12,890.995449
-34.717863,9,891.020566
-20.160101,19,891.057936
-45.647443,21,891.119259
-14.491962,23,891.167846
-10.014028,25,891.215991
-35.827835,19,891.251011
3.764009,23,891.292523
-28.119449,13,891.317998
3.607811,18,891.376514
-15.487113,18,891.418507
-43.60461,11,891.438479
-34.519884,16,891.472444
-8.838739,18,891.510749
-44.281208,13,891.547425
-9.481671,22,891.59987
-15.802933,16,891.633989
-36.89992,14,891.668461
-25.772324,14,891.697086
-24.959203,20,891.749729
-24.106137,12,891.771243
-39.008753,20,891.824354
-4.108273,19,891.8665
-9.018317,32,891.93608
-23.251594,19,891.979824
-58.149328,16,892.017627
-15.297924,24,892.079152
-13.450053,15,892.105887
-13.666333,24,892.16551
-26.665601,18,892.20635
-48.704163,21,892.256233
-25.49644,11,892.281497
-13.476083,17,892.311376
-10.404303,22,892.368577
-48.486303,13,892.392434
-26.234575,26,892.459554
-22.147721,19,892.504651
-43.554319,12,892.535575
-28.463694,22,892.593228
-20.721916,22,892.635956
-7.537818,21,892.695568
-12.647172,31,892.765697
-32.910053,17,892.809262
-36.20524,17,892.842461
-46.990604,17,892.882782
-23.710496,17,892.93077
-8.36095,20,892.977595
-30.980369,19,893.016102
98.485001,36,893.106453
-8.001499,15,893.142366
-20.987796,19,893.179352
-9.603076,16,893.213339
-35.716985,22,893.2742
-3.603476,22,893.32408
-15.455824,16,893.354224
0.576456,18,893.386554
-25.242295,25,893.451222
-40.921284,14,893.49212
-29.607008,11,893.511686
-31.664496,12,893.535707
8.258007,21,893.592004
-33.841111,16,893.633774
-13.167054,20,893.678161
-43.317827,11,893.704333
-38.058297,18,893.756028
-31.823331,19,893.809098
10.514686,28,893.866561
-21.110278,28,893.940257
-30.953734,21,893.98744
-30.361571,21,894.028934
0.505265,20,894.087062
-10.061958,17,894.131689
1.577904,27,894.193164
4.702482,26,894.259654
-6.782572,26,894.322087
-33.910492,14,894.350765
-34.51906,24,895.228765
-44.694789,15,895.281748
-15.663827,19,895.327118
-18.156532,18,895.364158
-4.803149,31,895.430896
-51.666662,11,895.465431
-31.427204,10,895.490711
-7.85814,28,895.544719
1.422131,22,895.595253
-39.010106,19,895.644697
-30.865543,12,895.674258
-37.338662,8,895.69176
-34.657113,22,895.738956
-32.740475,14,895.763986
-37.67542,10,895.799866
-50.906914,16,895.838636
-11.973536,20,895.879006
-5.219513,28,895.949923
19.266228,24,896.010753
-38.607587,9,896.030172
-30.745537,21,896.075452
-23.96865,13,896.108828
-29.983829,11,896.130641
-21.893017,18,896.181032
-6.203938,18,896.220613
-33.96933,14,896.248324
-32.53868,18,896.289972
-1.307947,22,896.352689
-36.98088,12,896.381137
-32.877435,14,896.408417
-12.451965,24,896.45961
-9.060234,27,896.541466
-38.075144,13,896.567071
4.957575,23,896.609572
-42.565917,17,896.669299
-39.658668,17,896.701925
-15.706721,20,896.739902
-50.998373,15,896.773113
-28.709359,15,896.826346
-36.392483,19,896.870183
-47.501603,13,896.893265
-9.623299,20,896.931157
-12.198212,34,897.016959
-3.952257,23,897.069999
-36.221757,13,897.093151
-16.677479,23,897.161913
-33.803621,20,897.205611
-47.470622,16,897.235355
-24.240631,14,897.260247
-47.022069,13,897.284418
-1.429778,22,897.324274
-42.500292,12,897.351352
2.72922,23,897.411566
-36.460298,15,897.452995
-36.155351,10,897.472521
-26.453607,17,897.504438
-38.140008,21,897.543159
-33.219505,15,897.57055
-33.418053,14,897.596786
-22.334321,20,897.633857
-36.903992,20,897.68696
-20.388642,20,897.742594
-41.707862,19,897.778415
-13.362305,18,897.812566
-38.91663,15,897.854356
25.819065,23,897.914894
-42.679975,17,897.950577
-36.098996,17,897.983756
-56.889148,13,898.018225
1.503764,20,898.071951
-21.877583,16,898.112423
-12.445509,16,898.144161
-29.062468,16,898.174077
-37.089427,17,898.212551
-42.166447,12,898.259923
-9.93795,22,898.301283
-3.313667,16,898.333273
-0.055644,26,898.389364
-17.193222,17,898.449697
1.830035,25,898.497852
-44.922352,14,898.524633
-4.113619,19,898.560511
-15.143789,18,898.594539
-21.979567,18,898.62993
-12.932111,20,898.672426
-34.893133,12,898.720957
11.294363,24,898.766833
-16.693255,24,898.844895
-24.268668,37,898.923485
-28.771631,19,898.959438
-27.679498,29,899.022383
-38.591601,19,899.071304
-24.464749,14,899.101376
-21.008586,17,899.147913
-33.951412,14,899.194231
-21.484269,15,899.224241
-27.896304,17,899.259378
-36.07546,19,899.302198
-55.912466,19,899.354376
-4.029196,24,899.41929
3.519567,23,899.470726
-14.294959,22,899.52292
-11.980356,17,899.563927
-22.960823,14,899.603151
0.563014,24,899.65544
-33.076219,9,899.691736
-34.662798,17,899.734718
-40.381766,25,899.787314
16.09737,20,899.844602
-25.585063,24,900.761702
-7.620929,18,900.795533
-55.979613,13,900.819138
-14.922092,22,900.891655
-4.192543,18,900.935601
-31.444237,19,900.984433
-10.491496,22,901.035377
-5.730155,24,901.080832
-41.419181,11,901.108812
-35.84757,14,901.151328
-38.593463,19,901.196177
-37.338414,21,901.236258
11.980507,28,901.30903
-30.112332,14,901.334436
-16.84866,15,901.372107
-34.742368,19,901.408046
16.258649,30,901.482385
-50.180663,25,901.543195
-17.935063,20,901.581396
-2.015883,21,901.622635
2.887635,44,901.739918
-36.285594,30,901.79952
-33.415823,14,901.826606
34.934356,32,901.900069
-44.340065,35,901.989485
-33.890222,14,902.015409
-19.146085,13,902.048281
-41.453627,13,902.07725
10.453762,27,902.148676
-30.081004,17,902.187901
-33.819502,19,902.22871
-44.493728,13,902.273069
-34.839889,12,902.302589
-29.219376,13,902.328426
-67.548659,23,902.374814
-24.285815,18,902.427488
-22.616321,18,902.471749
10.865182,17,902.504473
7.989703,27,902.554563
-18.453431,19,902.612396
4.201149,24,902.664893
-32.103728,27,902.714869
-47.80412,17,902.767393
-36.786535,17,902.809658
-18.658892,28,902.871341
-39.908788,17,902.921416
-45.683267,22,902.969518
-35.35119,10,902.98706
-50.198671,11,903.016224
-7.601979,21,903.05624
-13.109492,17,903.104934
-19.514643,29,903.173476
-27.388804,20,903.21113
-23.798016,18,903.262995
-43.951366,12,903.298131
-30.307411,18,903.330708
3.891509,21,903.421695
-22.338939,16,903.477172
-31.564301,23,903.533221
-9.464913,27,903.589831
41.431571,37,903.688178
-38.558009,16,903.71757
-6.846818,26,903.774968
-4.482817,36,903.86992
-17.263427,18,903.908677
-34.875049,17,903.946268
-67.986536,20,903.993857
-41.256563,17,904.040656
-28.670838,13,904.073287
-11.133946,20,904.119459
-20.348862,13,904.162045
-22.986923,15,904.20498
-19.312618,12,904.228667
9.431272,36,904.313334
-18.533649,15,904.355772
10.191196,27,904.439652
6.671625,33,904.51675
-7.534753,23,904.573089
-40.054015,15,904.600779
8.090364,20,904.652718
-23.681014,13,904.695264
2.9429,18,904.727794
0.356961,40,904.83832
3.87058,28,904.89541
-11.298002,25,904.958981
-44.656923,17,904.998555
-23.005398,22,905.052778
-29.410867,25,905.11557
-22.408527,20,905.173011
-27.076905,27,905.227325
-35.3849,14,905.257707
-50.738131,16,905.302027
-12.60421,21,905.358151
-0.235428,29,905.430482
-21.192933,20,905.486445
31.164482,28,905.541219
-44.821099,24,906.416266
38.402184,36,906.511967
-9.028108,20,906.551973
-13.548484,23,906.595754
13.978009,33,906.687843
-29.701222,18,906.723991
24.953781,46,906.856132
-14.884646,16,906.886293
-2.106556,26,906.93319
-33.861084,23,906.974975
-23.263124,14,906.999868
-35.020746,16,907.030671
-48.55741,24,907.111955
-18.331584,15,907.141078
-28.544989,15,907.171318
7.695425,38,907.266943
-1.866851,22,907.324087
-38.328806,10,907.344044
-13.185384,20,907.408184
-30.981702,13,907.432055
-7.18015,36,907.500232
-39.641193,19,907.540797
-44.960146,12,907.586142
-40.979373,11,907.61493
23.400525,31,907.673377
-40.986811,16,907.717083
-40.847191,19,907.769511
0.955872,28,907.835129
-51.023207,19,907.8947
21.325731,22,907.940864
20.252156,22,908.010335
-17.217432,16,908.038714
-41.991061,16,908.075355
11.869896,36,908.143985
3.972052,22,908.220536
-7.476273,21,908.261265
-45.891577,17,908.294837
-39.420549,18,908.348381
-20.127942,20,908.397291
-40.341148,14,908.424247
-24.709448,21,908.463479
-34.370129,18,908.497942
-42.88244,14,908.538536
6.942902,19,908.590175
-37.569237,15,908.616758
-41.176862,14,908.643032
4.453724,41,908.750648
-17.995592,22,908.794641
-5.305042,20,908.832891
-37.82213,15,908.867089
1.013962,25,908.93939
-3.380965,27,908.994649
-29.688571,15,909.021393
-38.984056,15,909.050904
-12.185106,26,909.131802
-41.453512,15,909.160251
2.356818,27,909.215555
-27.234543,17,909.261834
-5.250005,18,909.307806
2.502774,19,909.346693
-37.10567,21,909.39076
-38.325036,25,909.469768
16.242746,27,909.521178
-5.689755,27,909.596082
-22.137259,17,909.630732
0.849726,23,909.681681
8.072243,23,909.743259
-12.648543,22,909.794459
-21.044884,20,909.83937
-48.262961,10,909.858449
6.715991,21,909.918336
2.620791,25,909.972737
-43.886862,13,909.997915
-27.253422,12,910.019474
12.520144,26,910.069589
-33.218819,14,910.095777
-15.250852,18,910.149831
8.246611,22,910.205122
-34.839625,20,910.245942
-27.491584,13,910.273548
-37.95863,9,910.29153
-35.10128,12,910.315421
-39.5248,17,910.356047
-27.614309,23,910.417433
15.721276,25,910.469537
-64.460105,21,910.518775
3.166013,22,910.583162
-8.603064,28,910.637874
-49.207918,15,910.674967
-41.401644,11,910.696198
3.65606,29,910.780368
-16.433441,18,910.816995
-44.458411,15,910.851084
-25.390794,18,910.911624
-19.796878,27,910.969685
-8.621345,27,911.035343
-25.464108,22,911.079535
16.777831,38,912.008507
-0.570486,18,912.046944
-45.495745,14,912.07574
-17.052869,19,912.121139
-24.459727,18,912.170896
-41.512354,20,912.212243
-8.806883,26,912.271703
-31.276436,20,912.33357
-2.149398,23,912.378999
-37.634619,21,912.41787
-33.396482,18,912.454083
-30.03608,21,912.523381
-2.001029,22,912.562551
-21.658173,19,912.598482
-17.727352,21,912.662596
-40.08248,18,912.739373
-30.324446,11,912.763852
4.64054,24,912.814089
-29.855947,18,912.860942
-37.144261,11,912.896945
-44.763012,25,912.948938
9.299788,38,913.031225
13.158326,18,913.083913
-4.815704,23,913.13598
-43.370284,14,913.167268
14.806663,35,913.260659
-20.247724,24,913.308164
2.730996,23,913.380372
-21.09646,12,913.406895
8.342117,18,913.444733
-11.024309,21,913.509885
-34.186336,13,913.538053
-31.486684,16,913.570101
14.576456,27,913.619578
-15.247745,19,913.653827
-46.590554,17,913.685464
-6.838958,21,913.748438
-49.589908,14,913.783678
-17.947864,22,913.847952
-4.613788,21,913.900654
5.603911,25,913.946516
-19.815221,14,913.973174
-13.143035,20,914.029177
-20.323744,18,914.074689
-65.348712,40,914.150432
-24.027697,18,914.184136
9.202853,27,914.251148
0.851373,24,914.31228
-15.207241,15,914.344722
-44.359802,13,914.37809
32.717963,32,914.458961
-5.790641,20,914.502627
8.711743,25,914.561182
-5.963163,25,914.622983
-23.426222,21,914.666197
-10.332243,22,914.721869
-26.890386,14,914.747487
-13.198425,31,914.820496
-18.335626,13,914.857909
-42.878885,16,914.903723
7.499404,27,914.959617
-27.48896,23,915.014885
-11.685053,22,915.078542
-38.567355,13,915.103825
-18.104062,15,915.133146
-25.312151,14,915.170615
-6.091075,22,915.235216
-31.396279,12,915.257703
-33.542928,17,915.299174
19.530768,41,915.382827
-21.095106,13,915.407625
2.847164,21,915.476131
-10.878801,37,915.555373
18.557141,25,915.61807
-38.083435,10,915.648318
-40.466923,15,915.674275
-42.952846,13,915.706455
21.109957,26,915.764339
-8.782787,16,915.792856
-23.590034,14,915.839882
4.700979,29,915.891011
-10.835067,24,915.941137
-24.620251,11,915.98709
-9.234681,19,916.026805
-4.20657,23,916.072727
-22.676299,21,916.114444
-27.798064,16,916.150808
-29.892353,12,916.200254
-19.072386,18,916.242536
-2.799825,19,916.279543
-73.240396,24,916.332845
11.321743,23,916.390574
-26.754406,17,916.438385
-32.176895,13,916.471573
-29.129285,14,916.50259
-22.749365,17,916.545684
-4.662465,15,916.588995
-26.283826,22,916.636087
-20.599837,19,917.506826
-19.37836,28,917.55707
-27.302568,19,917.594496
-30.695736,12,917.618797
7.738137,27,917.701467
-18.254205,18,917.735288
3.266886,23,917.798312
-52.430418,30,917.867511
2.905684,25,917.930777
-37.200029,16,917.976629
-25.117137,24,918.022574
-35.194852,22,918.064676
-19.151391,23,918.116031
-37.732165,11,918.135804
-15.822705,18,918.194218
-46.107633,13,918.219392
-31.727554,20,918.257573
-19.018883,18,918.319297
-34.221872,17,918.355508
-22.901591,20,918.424473
-15.983176,24,918.475311
-9.051895,22,918.542957
-20.737603,18,918.585178
19.210664,33,918.655608
-25.366034,16,918.704189
-25.91656,16,918.744138
-26.027814,14,918.76987
10.844207,33,918.839219
-13.354627,16,918.891742
-48.153301,13,918.923852
-18.902861,18,918.95771
-34.701416,15,918.984693
-9.797134,23,919.051125
-17.948461,26,919.150484
-28.403521,11,919.171302
18.262038,27,919.223992
-51.811493,12,919.245306
-27.151562,19,919.306756
-29.339669,14,919.338553
-3.47817,21,919.37749
-6.587067,24,919.422068
-38.497253,18,919.480686
-45.327904,12,919.502297
-36.040453,13,919.536025
-17.463724,26,919.610339
42.463182,38,919.685232
-9.182174,20,919.738876
-21.228419,25,919.798571
-47.059905,20,919.837373
-15.999115,23,919.910451
-38.903362,19,919.947945
-50.32733,15,919.979335
-36.405184,11,919.999234
-46.397629,14,920.036334
-40.030287,12,920.078306
-30.143681,14,920.102831
-35.865313,11,920.123843
3.372172,34,920.219824
-31.428786,18,920.258115
-10.737039,20,920.311617
-34.513867,20,920.363649
-32.313797,27,920.412893
66.134598,23,920.468996
2.12462,29,920.543668
-14.215811,20,920.593419
-2.91131,26,920.662181
-14.90069,23,920.711178
26.130047,33,920.783708
-44.681195,15,920.833312
6.681134,30,920.894042
-36.88767,18,920.9345
50.878622,35,921.026072
0.65853,22,921.067642
22.939952,19,921.117623
0.506711,24,921.183125
-15.777954,22,921.231055
2.322236,35,921.323523
-40.17154,15,921.350047
-6.035752,18,921.382132
-24.363967,16,921.41727
-40.046677,23,921.4892
4.049862,24,921.534706
-14.866753,28,921.615674
-39.245125,16,921.651707
-47.862182,25,921.705708
-8.119536,18,921.753695
