#{"t_start": 1700864018.2329156, "env_id": "QuadrotorPlusHoverEnv-v0"}
r,l,t
-40.931029,13,1181.902148
31.75084,28,1181.968131
-23.861142,18,1182.013097
-9.90279,19,1182.050553
-30.559964,13,1182.081132
-35.342181,13,1182.123229
-47.074503,14,1182.158886
-41.191971,27,1182.213267
-22.434548,15,1182.261767
-30.71189,21,1182.306041
-20.334205,18,1182.348067
-45.503693,14,1182.390995
-34.831143,15,1182.427218
-40.575509,12,1182.455885
-44.149868,15,1182.482562
-23.461293,29,1182.550986
-2.73887,18,1182.598568
-34.520197,14,1182.629274
-40.407945,17,1182.665707
-46.922073,20,1182.712747
-43.269245,21,1182.768098
-23.630489,18,1182.805037
17.773956,22,1182.850633
-26.825015,13,1182.884939
-7.175697,20,1182.934643
-44.743413,12,1182.961729
-7.71399,17,1182.99667
24.308413,27,1183.055351
-15.816458,22,1183.105245
-14.239359,15,1183.143885
-23.160841,15,1183.177095
-24.633586,19,1183.229974
-48.018186,11,1183.253533
-36.45172,13,1183.28289
7.384799,16,1183.311819
-26.073242,14,1183.344852
-15.808276,17,1183.395016
-50.813735,27,1183.456333
-13.005637,15,1183.482577
-22.331658,22,1183.542159
12.950638,23,1183.595891
-37.087532,17,1183.635911
-5.426274,19,1183.67771
-27.383958,17,1183.719586
-20.846877,22,1183.768559
-33.88286,12,1183.799704
-24.136894,20,1183.844376
-26.13857,16,1183.889273
-31.030869,16,1183.927
-11.533048,17,1183.967051
-5.743433,24,1184.016927
34.423861,23,1184.079581
-2.932242,18,1184.120883
-50.129474,19,1184.163983
-21.27001,20,1184.21992
-34.632657,21,1184.26428
1.778348,26,1184.340502
-20.685819,14,1184.36619
-24.174668,10,1184.390519
-9.106028,22,1184.437077
3.158729,18,1184.475904
-36.441619,16,1184.52145
-55.370574,14,1184.561987
-33.216806,15,1184.592478
-15.952793,16,1184.646821
-25.958969,14,1185.527243
-0.338708,20,1185.585097
-31.625522,14,1185.6208
-25.784818,31,1185.689174
-33.680938,14,1185.722273
-53.099943,15,1185.76969
-42.177031,16,1185.815328
-51.141627,14,1185.848839
-29.675583,15,1185.886193
-28.486196,20,1185.93613
-15.184935,22,1185.989169
-14.995882,22,1186.035082
-16.390523,17,1186.067883
-23.602343,19,1186.104487
-7.679256,22,1186.157501
-24.791473,17,1186.212284
-50.940197,16,1186.241911
-22.387179,15,1186.271671
-4.811587,21,1186.34404
69.389725,31,1186.400476
-9.285385,18,1186.436161
-36.195194,16,1186.475265
-33.08067,12,1186.51913
30.389213,19,1186.562696
-21.774441,18,1186.59811
-24.734606,20,1186.65786
-23.376207,17,1186.698312
-15.297736,20,1186.734384
-10.874576,17,1186.770878
-40.134611,14,1186.80863
-12.276322,16,1186.85436
-9.015367,21,1186.896823
6.957089,25,1186.944138
-34.02326,16,1186.987494
-51.601825,11,1187.025589
-31.980888,20,1187.064362
-33.238741,17,1187.09872
-28.473411,20,1187.145325
-22.773866,14,1187.194574
-35.568802,21,1187.235671
-40.145184,13,1187.269117
-47.441604,14,1187.319187
3.87537,20,1187.360125
-28.991033,21,1187.403202
-14.112141,20,1187.441262
-26.136927,20,1187.508355
-48.953633,14,1187.540787
-35.159141,16,1187.571061
2.564965,21,1187.614187
5.325985,22,1187.676621
-27.308169,17,1187.717072
-66.173122,23,1187.761354
-37.125029,25,1187.830406
-15.673292,16,1187.867537
-5.535694,23,1187.91012
-25.10214,16,1187.940393
-42.37363,15,1187.969526
-27.242826,20,1188.006844
-30.585718,18,1188.038797
-34.65958,17,1188.071895
-14.883736,16,1188.102031
-24.3682,16,1188.132962
5.578999,23,1188.1746
2.682347,18,1188.207733
-4.647077,27,1188.277193
-45.555056,13,1188.300658
-28.964296,20,1188.348252
-40.089098,21,1188.406055
-45.876239,20,1188.458711
-30.56595,17,1188.49383
-16.697629,19,1188.534256
-14.570833,15,1188.570228
-44.220847,20,1188.629987
-36.785956,13,1188.653529
-34.821231,18,1188.688681
-45.773362,13,1188.71907
-8.572954,15,1188.772974
-36.068331,12,1188.797595
-53.792887,14,1188.822802
-16.918798,22,1188.871696
-23.879498,25,1188.94251
-28.713894,15,1188.97182
-63.154849,20,1189.011951
-27.939311,17,1189.068208
-7.371493,17,1189.104354
-39.398708,19,1189.141459
-49.407158,15,1189.171849
-23.750552,16,1189.231825
-39.457883,18,1189.267907
-35.737106,15,1189.298027
-6.127624,15,1189.328162
51.297339,37,1189.39653
-4.550833,26,1189.446502
-41.786061,21,1189.485553
-16.124631,16,1189.515679
-37.413504,13,1189.56985
14.389402,24,1189.624268
-41.700381,13,1189.651457
-24.815118,16,1189.684721
-67.112738,20,1189.740998
-39.911805,14,1189.779301
-25.587203,16,1189.809502
-32.268635,11,1189.83142
-6.556937,20,1189.884651
-33.021019,12,1189.907709
-18.52653,17,1189.954422
-26.038998,14,1189.981653
-28.027005,13,1190.032086
-18.505545,24,1190.084309
-49.159521,14,1190.110118
-44.646813,18,1190.144408
-17.883063,21,1191.03527
-27.90879,15,1191.070242
0.06898,17,1191.110541
-5.563279,14,1191.154677
-4.20786,20,1191.196398
-21.860105,19,1191.23927
-23.012474,18,1191.279245
7.137012,16,1191.332513
-14.410236,17,1191.371425
-13.933269,16,1191.4045
-16.270527,21,1191.448407
-22.473742,17,1191.506607
-34.426137,15,1191.542191
-3.901193,22,1191.586909
-31.548741,15,1191.618887
-10.541263,19,1191.684415
-3.006067,21,1191.72877
-20.423964,32,1191.814565
-7.54129,13,1191.847914
-21.207447,16,1191.877278
-50.239297,20,1191.914613
-32.909262,20,1191.950598
-13.920628,16,1192.00766
-29.98765,13,1192.038887
-31.14056,18,1192.072572
-3.288006,20,1192.109238
14.925114,19,1192.143816
-33.233612,20,1192.205617
-40.236972,17,1192.244504
-26.525572,17,1192.27621
-7.343109,23,1192.341438
-20.559954,19,1192.384912
-34.495295,14,1192.412321
-33.268823,13,1192.441199
-39.744756,16,1192.482776
-36.200131,13,1192.529035
-31.036495,15,1192.558609
-30.594593,15,1192.600573
-63.321183,17,1192.649895
-6.470974,25,1192.706995
-34.309449,16,1192.744723
0.839708,17,1192.804329
22.09773,20,1192.842317
-13.774618,20,1192.885728
-44.370399,11,1192.937761
-31.069985,15,1192.969119
-24.547915,17,1193.000747
-24.46978,14,1193.028806
-38.39639,13,1193.055275
-28.779063,16,1193.112129
-50.990455,14,1193.145471
-41.341829,12,1193.167175
-47.459279,12,1193.192359
0.387518,19,1193.25494
-33.31666,19,1193.295495
10.241234,31,1193.355496
-20.155316,17,1193.417836
-29.159309,19,1193.45625
-47.592635,17,1193.488859
-16.461731,19,1193.537512
-8.005411,15,1193.569565
-14.904963,17,1193.614588
-50.1977,13,1193.646064
-36.511479,19,1193.691675
10.362756,17,1193.735405
-17.862981,15,1193.762112
2.97696,21,1193.81074
-36.299331,14,1193.835361
-1.129154,19,1193.885114
-49.953889,15,1193.92322
-36.076886,20,1193.964442
-8.68563,19,1194.0043
-14.660626,21,1194.070413
-22.519341,15,1194.099487
0.666538,17,1194.130496
-13.004472,21,1194.192186
-14.873946,18,1194.234825
-19.648192,16,1194.263324
-36.668694,15,1194.292268
-29.627552,19,1194.332634
-48.140307,11,1194.370639
-27.993181,15,1194.411018
0.20342,23,1194.4541
-39.607875,14,1194.481272
-30.538543,15,1194.510579
-24.007867,27,1194.574348
-14.558758,22,1194.631864
-18.864127,18,1194.664964
-36.066428,13,1194.693981
-38.311548,12,1194.724427
-31.588304,19,1194.785016
2.421908,20,1194.827636
-34.530122,21,1194.869112
0.920402,17,1194.90811
-25.171369,19,1194.967527
-9.142898,23,1195.017762
-42.192933,12,1195.045117
-48.760215,24,1195.111523
-58.367297,20,1195.157079
-11.086781,14,1195.185927
-10.47951,20,1195.255683
7.65721,19,1195.295741
-30.355454,12,1195.321429
0.421804,25,1195.383089
-20.994444,16,1195.430485
4.632693,29,1195.496944
-22.362959,16,1195.548701
-40.394091,14,1195.573815
-37.718705,15,1195.605772
-5.564512,24,1195.683655
-3.250925,21,1195.722022
-5.825506,21,1195.764436
-8.20285,23,1196.655887
-28.312176,17,1196.699277
-24.35793,18,1196.73863
-17.272565,17,1196.774632
-15.839122,18,1196.83338
5.289411,19,1196.878921
-50.104249,16,1196.909659
-38.336758,13,1196.935941
-44.024615,18,1196.970998
-32.146579,18,1197.02757
-33.455984,14,1197.064792
-33.772055,19,1197.101424
-32.78986,9,1197.126886
-1.705285,18,1197.187712
30.732438,26,1197.239638
-31.707915,16,1197.273427
-26.248234,16,1197.312623
-32.04164,18,1197.357667
-51.803677,12,1197.395533
-0.046742,13,1197.419747
-14.587649,17,1197.45484
19.74997,26,1197.520149
-36.416943,15,1197.561105
-43.323827,17,1197.598884
-43.236262,14,1197.624029
15.662019,24,1197.668525
-5.665233,17,1197.711353
-8.19482,19,1197.767095
5.304334,34,1197.835303
-36.638909,12,1197.857217
-43.043815,14,1197.907193
-23.228111,18,1197.946382
-27.903149,21,1197.986985
-7.775375,18,1198.022397
-33.205179,12,1198.049698
-34.226577,17,1198.105473
-7.950489,22,1198.15346
-20.885966,15,1198.182686
-16.808629,16,1198.21502
-58.050994,22,1198.257093
-32.404034,18,1198.3135
7.333127,20,1198.36172
-49.242788,14,1198.391035
-15.964037,21,1198.464708
-37.232497,18,1198.517972
-52.641349,13,1198.542269
-8.557873,18,1198.591203
17.721148,31,1198.649809
-29.561226,20,1198.699094
-62.826885,27,1198.769914
1.893854,20,1198.807198
-9.712027,34,1198.903223
-41.120214,17,1198.940707
-36.789786,19,1198.977884
-18.018188,29,1199.035194
-26.191547,22,1199.104974
-48.139593,15,1199.132357
-45.896677,13,1199.15938
-63.664642,16,1199.211181
4.484923,18,1199.253511
0.234273,20,1199.290349
-30.15419,14,1199.317214
-53.652051,13,1199.344363
-11.440354,27,1199.410264
-33.340212,19,1199.459997
-27.018237,18,1199.494963
-42.45208,17,1199.52712
-30.778686,16,1199.558301
-42.410932,18,1199.60875
-10.291513,17,1199.654721
-22.834447,21,1199.694925
-14.623966,17,1199.727597
-39.909331,10,1199.760062
-36.776845,13,1199.784041
-2.443055,17,1199.833552
-22.067292,17,1199.865178
-23.251615,13,1199.900347
-21.429778,23,1199.962755
-33.411333,16,1199.994597
-30.57282,15,1200.036022
-21.31453,25,1200.097245
-40.953363,9,1200.118903
-12.560745,21,1200.16288
-16.887833,21,1200.211399
-20.779937,16,1200.260661
-14.589106,22,1200.316097
-25.63003,22,1200.381983
-19.566276,19,1200.419762
-11.170552,17,1200.453844
17.972833,28,1200.509906
9.032384,21,1200.579975
-2.686524,19,1200.617467
-36.639028,12,1200.639812
-21.658602,17,1200.702166
-0.242179,31,1200.763563
-21.053491,12,1200.786873
-0.364494,24,1200.830089
-29.464814,14,1200.857131
-37.955718,18,1200.914526
-35.327897,11,1200.944559
32.226726,38,1201.03775
-17.898645,14,1201.073041
2.592893,18,1201.106517
-48.47595,11,1201.12653
-43.875789,20,1201.166145
-33.039601,14,1201.214452
-8.917896,23,1201.266731
35.221462,24,1201.331642
9.591658,25,1202.207384
-3.05764,23,1202.272964
2.349947,21,1202.315179
-18.882562,15,1202.350219
-22.877781,22,1202.421889
14.347163,23,1202.470117
-7.465503,20,1202.527827
-40.768018,13,1202.556979
-53.378923,16,1202.593822
-2.771223,15,1202.626517
-46.401397,19,1202.667941
-27.532396,17,1202.714756
-35.006268,16,1202.749119
-24.975419,20,1202.800164
-8.178486,16,1202.832244
-37.059504,13,1202.871861
-16.82919,19,1202.919121
-26.032573,14,1202.945216
-30.160303,17,1202.9857
-32.503112,11,1203.013971
-11.997643,19,1203.060505
0.844564,18,1203.103708
-27.090181,17,1203.149065
-35.761862,19,1203.188383
-34.389896,17,1203.222127
-15.990491,19,1203.26658
-53.114463,15,1203.310532
-17.331922,15,1203.342786
-18.039213,17,1203.375139
-15.797955,21,1203.416996
-21.945468,12,1203.449647
-2.41101,17,1203.502485
-33.940606,11,1203.524357
-20.295357,14,1203.554039
-15.434185,20,1203.592824
12.386371,32,1203.661234
-56.936952,16,1203.717346
7.353653,28,1203.77316
-25.04107,18,1203.839652
-25.357974,14,1203.870233
-32.184911,14,1203.89718
-37.716158,17,1203.935591
-5.819499,17,1203.976759
-35.479434,21,1204.034858
-30.516289,22,1204.078719
-35.779967,11,1204.098249
8.954375,29,1204.182878
-35.516597,13,1204.208285
11.33209,21,1204.248034
-34.660881,14,1204.279292
-44.122408,10,1204.298078
-22.175563,17,1204.356395
-27.699715,16,1204.390007
-13.450474,16,1204.4219
-43.175406,16,1204.450682
-29.575544,21,1204.489658
-19.73229,15,1204.51791
-8.414399,20,1204.579285
-32.061264,15,1204.617217
-32.725235,15,1204.645489
-26.101458,16,1204.697078
-8.948256,19,1204.748004
-28.768942,12,1204.768944
-14.060931,15,1204.80739
-40.931026,17,1204.845969
-32.582842,20,1204.882872
-49.145031,17,1204.926857
-53.313281,16,1204.972282
-46.930113,20,1205.010535
-11.511375,20,1205.048945
-31.785384,20,1205.098652
-5.842743,20,1205.155425
-37.688364,14,1205.181517
1.755107,20,1205.223284
-1.382863,17,1205.264969
-24.818072,20,1205.324984
-40.002282,22,1205.367201
-34.103916,13,1205.399259
-42.525735,11,1205.41917
-54.356193,14,1205.464087
-2.397311,14,1205.493683
2.072754,18,1205.526145
-23.603044,13,1205.548795
-44.480335,22,1205.59426
-40.563434,12,1205.617331
-35.725976,15,1205.674993
-50.512056,17,1205.709154
4.96983,24,1205.756102
-35.835106,15,1205.784438
-30.371298,21,1205.855475
-35.403719,11,1205.876127
9.694142,20,1205.914534
-8.934521,18,1205.97681
-40.384428,19,1206.018892
-38.726152,16,1206.052274
-43.877024,17,1206.108182
-38.759951,14,1206.144904
-16.85544,20,1206.184616
2.532861,16,1206.220385
-22.262474,19,1206.273983
7.073615,21,1206.323951
-30.27624,17,1206.354539
-5.890899,20,1206.417355
-6.916707,20,1206.461734
-23.503238,18,1206.496349
1.67618,21,1206.535789
-31.488995,15,1206.564161
-43.258896,22,1206.622435
-24.478971,21,1206.673629
-31.983347,15,1206.702607
-17.944007,18,1206.735235
-34.013636,14,1206.766851
-18.827852,21,1206.818839
19.755702,21,1206.872217
-22.352424,16,1206.904876
10.547925,23,1207.772359
-31.329678,18,1207.816669
-33.826329,12,1207.838544
-35.432621,12,1207.875999
-46.613004,21,1207.91757
-43.330031,12,1207.944179
-58.350077,17,1207.981
-14.755776,14,1208.019847
-8.508323,18,1208.06758
-2.242994,17,1208.109197
-17.724251,16,1208.145292
-20.161093,18,1208.180708
-29.77965,16,1208.239573
-22.095184,18,1208.280915
-3.358574,19,1208.318792
-45.671439,14,1208.352742
-1.803929,16,1208.388602
-52.872268,14,1208.419479
-6.629864,20,1208.466347
-63.749362,18,1208.504951
4.357669,19,1208.555519
-39.709069,14,1208.594428
-24.20275,25,1208.64251
-44.16995,11,1208.667511
-7.546134,21,1208.718378
-5.922221,21,1208.768705
8.478547,29,1208.824686
-40.476229,20,1208.874071
-35.597474,16,1208.919452
13.448412,21,1208.962754
-19.707239,15,1208.99286
-9.431037,19,1209.040382
-30.438316,14,1209.087213
-16.60715,22,1209.130971
-35.779283,11,1209.153025
-39.396062,17,1209.192231
-13.822517,16,1209.227484
-34.403498,13,1209.251895
-13.821358,21,1209.315425
-41.294233,12,1209.337532
-22.528586,17,1209.376688
-20.37106,22,1209.437206
-17.917467,24,1209.496069
17.521125,18,1209.541381
-29.985526,11,1209.561921
-28.872751,14,1209.597975
-33.27076,17,1209.633449
29.79466,26,1209.701157
-48.050774,26,1209.757612
-40.736926,12,1209.782692
-40.142338,16,1209.81926
-21.427961,19,1209.868385
-11.520583,25,1209.923386
-36.14769,12,1209.947673
-38.352474,11,1209.967272
-12.658352,15,1209.999861
-14.937961,17,1210.048886
-35.206319,16,1210.089242
-21.969671,20,1210.128125
-31.489652,15,1210.155759
-46.422041,14,1210.182639
15.513211,19,1210.218165
-26.632493,26,1210.280877
-36.494484,14,1210.324038
-13.696455,18,1210.361102
-32.55542,15,1210.389885
-5.898076,18,1210.431454
4.874728,25,1210.503109
-40.107416,16,1210.533444
-12.476356,25,1210.578921
-22.482158,17,1210.613939
3.868547,19,1210.678843
2.346846,33,1210.741256
-52.9784,20,1210.785955
15.910275,24,1210.854106
-14.204845,12,1210.877652
-31.931981,15,1210.902482
-44.712215,13,1210.92735
-40.335047,18,1210.964352
-21.871406,17,1210.99651
3.702741,24,1211.069219
-10.111154,19,1211.111661
-22.899817,20,1211.152508
-4.100782,18,1211.213667
32.644807,25,1211.267665
-61.408643,20,1211.331237
-23.94369,13,1211.366355
-20.389859,13,1211.399328
-43.062636,11,1211.420199
10.341749,22,1211.489786
-9.388427,20,1211.528985
-24.345835,37,1211.598405
-40.052165,12,1211.62242
-1.345206,27,1211.673577
-11.689723,24,1211.751162
-23.198791,20,1211.79231
-7.367892,18,1211.839459
-51.478454,12,1211.861571
-18.235179,15,1211.907816
-27.050344,16,1211.938664
-9.434055,20,1211.987414
16.14787,25,1212.053292
-29.105507,18,1212.09627
-37.311477,13,1212.119775
-34.400665,12,1212.16643
-16.517769,17,1212.199519
-27.437796,17,1212.232487
-42.219438,15,1212.266065
-15.583447,18,1212.327797
13.179353,18,1212.363371
-31.494365,24,1213.267125
-13.1466,22,1213.306789
-23.342822,22,1213.366607
-43.379746,16,1213.406009
-32.936377,12,1213.430968
-3.742057,17,1213.480083
-6.627827,21,1213.522831
-26.922911,15,1213.565715
-16.315028,24,1213.61749
-12.30113,17,1213.66098
-15.045361,22,1213.715961
-39.716308,15,1213.754021
27.183522,24,1213.809809
-11.788329,15,1213.844331
5.528521,22,1213.905611
-13.950156,23,1213.964517
-36.62751,13,1213.989237
-3.208809,19,1214.033969
-42.411335,17,1214.072311
-15.907204,20,1214.113106
-24.389169,17,1214.150156
-27.404144,15,1214.196382
17.137823,27,1214.253156
-38.169565,20,1214.29333
-4.181853,20,1214.345633
-4.960907,19,1214.396418
-0.444036,20,1214.437305
-20.699487,20,1214.493924
-48.741988,18,1214.542938
11.567281,30,1214.601612
-28.863254,14,1214.631759
20.187627,28,1214.712264
-26.036052,16,1214.746408
-31.869774,13,1214.770188
7.51128,23,1214.84249
-19.220243,17,1214.878202
-35.14001,16,1214.926552
-15.695328,16,1214.956216
-34.348312,14,1214.996018
-13.34195,15,1215.026273
-51.749823,15,1215.054578
-46.33584,17,1215.087422
-24.696024,19,1215.124887
-6.021995,16,1215.167852
-31.878462,23,1215.228891
-35.310356,14,1215.257484
-32.310774,14,1215.283945
-23.583232,16,1215.324602
-1.196211,15,1215.374557
-38.100121,10,1215.393195
2.669643,35,1215.466424
-26.976397,13,1215.492575
-36.618329,16,1215.545576
-4.508973,26,1215.599764
9.534434,25,1215.645526
-56.028978,13,1215.670208
-14.479874,15,1215.697946
-65.811791,19,1215.732893
-32.07105,15,1215.787727
7.085885,25,1215.839813
-51.189598,15,1215.872513
-18.744224,14,1215.917989
-23.867274,18,1215.959364
-27.645089,23,1216.002775
-19.564948,16,1216.033778
-29.904514,14,1216.079375
-39.000994,17,1216.12311
-19.73281,19,1216.168523
-13.592038,20,1216.206838
-3.285026,15,1216.253726
-37.3756,18,1216.291337
-11.622425,20,1216.332032
-7.70846,19,1216.398354
2.337592,21,1216.445827
-36.256395,17,1216.485469
-28.664028,17,1216.528337
-37.454207,15,1216.561948
-35.052261,13,1216.597439
-50.960496,11,1216.618556
-51.265239,14,1216.654369
-45.449648,15,1216.693795
-50.064302,19,1216.731351
-16.45224,20,1216.77775
-38.300777,23,1216.846582
-1.279635,18,1216.88205
-3.641391,17,1216.919907
-25.882698,14,1216.94614
-44.118429,15,1216.997038
-16.660283,17,1217.035052
-40.810114,33,1217.124719
-12.954131,19,1217.161996
-68.36224,17,1217.194587
-11.76419,14,1217.222867
18.057022,21,1217.288841
-17.763843,18,1217.323582
-27.488666,13,1217.349462
-25.805499,15,1217.378269
-46.271882,14,1217.40508
-3.133929,23,1217.482787
-3.129585,39,1217.561562
-35.860811,13,1217.60422
-35.148574,16,1217.643762
-30.785619,24,1217.69118
1.684299,29,1217.766654
-29.647046,14,1217.792226
-44.415543,15,1217.831601
-5.393546,17,1217.884372
-12.019858,16,1217.921739
-32.14935,13,1217.950924
-13.022102,18,1218.008393
-26.697835,19,1218.877639
-13.198219,14,1218.906072
-21.483303,18,1218.956149
-45.47792,19,1219.012003
-8.200683,19,1219.04873
2.104246,20,1219.092444
-29.122507,15,1219.128089
-33.000928,15,1219.163281
-40.042542,12,1219.185922
-13.523594,20,1219.245934
-6.897985,19,1219.292518
-18.115619,16,1219.336296
-38.063251,14,1219.363971
-4.506724,25,1219.468398
-33.284536,13,1219.517012
-28.185988,19,1219.565015
-32.559374,13,1219.593524
-18.540805,22,1219.640285
-50.300155,13,1219.683007
-41.282608,12,1219.707063
-10.226996,14,1219.750081
-40.184322,12,1219.773723
-28.461061,18,1219.807311
-35.364922,17,1219.838697
-12.397828,16,1219.866706
-24.561386,13,1219.890771
-17.895259,16,1219.918886
-25.995892,21,1219.990448
-2.101312,19,1220.027532
-41.562554,15,1220.057686
-23.848246,20,1220.09664
-10.876701,16,1220.147071
40.749205,28,1220.213666
-25.643287,15,1220.243753
4.202424,23,1220.321109
-44.84619,15,1220.348771
-0.167228,22,1220.407249
-45.410558,12,1220.430792
-16.307279,18,1220.489034
-55.173565,21,1220.533854
-65.278816,18,1220.576357
-23.717575,17,1220.626777
-17.440408,15,1220.663662
-31.394246,14,1220.689604
-10.529257,22,1220.738801
-30.604066,18,1220.790343
-2.114592,20,1220.842519
-6.416223,19,1220.876133
-41.587841,16,1220.921305
-38.858751,11,1220.940527
-35.039129,16,1220.986652
-46.619935,15,1221.014675
3.379651,24,1221.085584
-23.325604,18,1221.12402
-22.654099,18,1221.158223
9.039085,22,1221.200797
-9.474729,15,1221.228462
-19.519794,21,1221.292994
-30.101314,13,1221.317659
-40.579412,18,1221.359107
-40.880723,12,1221.382725
-15.88724,16,1221.412348
1.592174,16,1221.441523
-17.532885,23,1221.484951
-36.793584,14,1221.512964
-12.592792,16,1221.560691
-10.89509,20,1221.611316
-24.252708,13,1221.638765
-45.650303,15,1221.666235
-27.28324,13,1221.698211
-16.698277,16,1221.734848
-24.72323,17,1221.784564
-36.672993,18,1221.827939
-21.293796,12,1221.850916
-42.2393,19,1221.886351
-18.815842,26,1221.931488
-30.128594,11,1221.954736
-29.679845,17,1222.008402
19.558924,29,1222.069249
-49.026876,17,1222.102191
-16.754464,14,1222.128762
-23.531982,19,1222.195344
-39.376172,13,1222.223301
-26.506217,15,1222.252641
-8.987638,19,1222.315406
-0.474054,24,1222.36797
-16.943962,14,1222.39467
-23.991807,16,1222.425062
-29.106849,15,1222.45507
13.63086,23,1222.499496
-19.345701,19,1222.556285
-0.886332,22,1222.613123
4.202596,17,1222.663685
-29.100001,14,1222.690123
-31.479932,21,1222.754705
-56.691366,15,1222.782766
-21.198668,12,1222.813784
7.316817,22,1222.869941
-43.50459,11,1222.894845
-33.602174,15,1222.929251
-12.34147,18,1222.969342
-12.1709,17,1223.015158
-40.364957,11,1223.035215
-25.855109,16,1223.073037
-24.366188,15,1223.104012
-5.901606,22,1223.156927
-45.482397,16,1223.195768
-1.57441,14,1223.23108
-6.435352,24,1223.274884
5.491036,21,1223.343813
-46.253282,11,1223.363881
2.676571,21,1223.409069
-18.980596,15,1223.437277
-22.193515,18,1223.48048
-11.619241,17,1223.530108
-24.319028,18,1223.566251
-15.19045,20,1224.442136
-6.47161,20,1224.483363
-19.636814,16,1224.534098
-7.325824,22,1224.587514
-29.17004,14,1224.615441
-10.956907,20,1224.676218
-68.42105,27,1224.741495
-31.166205,15,1224.777018
-28.731463,13,1224.802002
-29.302534,17,1224.846393
-26.747321,17,1224.884896
-13.787719,17,1224.922826
-25.409724,18,1224.970055
-30.927348,23,1225.029813
-30.852539,19,1225.074515
-46.378038,10,1225.10383
-2.539438,17,1225.138285
-30.566161,12,1225.161992
-22.72449,23,1225.232456
-45.081393,18,1225.267565
-51.932362,25,1225.314443
-34.412489,28,1225.38284
-9.484141,22,1225.436687
-17.954677,17,1225.472157
-10.790507,19,1225.50699
12.085091,18,1225.549697
-12.266533,18,1225.602001
-15.110284,19,1225.645151
-48.521298,16,1225.676616
-58.687806,13,1225.706956
-30.817023,14,1225.734824
-21.843633,15,1225.76985
2.859664,23,1225.839858
-36.687053,29,1225.896532
-25.443903,20,1225.935385
7.207462,22,1226.008153
-19.722673,23,1226.053249
-24.398855,15,1226.101659
-40.416743,18,1226.147129
-10.561094,30,1226.207695
-18.09047,19,1226.263226
-23.420155,15,1226.290323
6.95783,20,1226.341681
11.872833,25,1226.387663
-0.371725,15,1226.416123
-23.647651,16,1226.46519
-26.964643,24,1226.525122
-2.36058,23,1226.567155
-26.617751,25,1226.64671
-35.331921,22,1226.689628
-31.251581,21,1226.730024
-21.564437,15,1226.767277
-5.145512,16,1226.820335
-10.991465,19,1226.859358
-20.566698,17,1226.893888
-27.08631,18,1226.928602
3.658067,17,1226.983062
-26.987871,17,1227.020106
-51.118567,12,1227.045206
-35.927635,21,1227.092813
-30.065033,12,1227.114548
-34.579564,15,1227.155274
-5.735176,25,1227.212029
-37.023636,15,1227.238794
3.726443,23,1227.30774
-25.062784,18,1227.348299
13.570829,22,1227.388557
-36.035045,19,1227.423022
6.92717,22,1227.463744
-11.30164,28,1227.534981
-58.781037,19,1227.58138
-30.676824,25,1227.631187
-13.671002,22,1227.692499
-12.169829,18,1227.737795
-35.85788,15,1227.767552
-42.099058,12,1227.812882
-13.733219,20,1227.864192
-19.716853,18,1227.905187
-25.934147,29,1227.985522
-51.404994,19,1228.023895
-37.204984,16,1228.059551
-20.090055,19,1228.112798
-45.953113,21,1228.16012
30.991334,28,1228.220582
-37.467231,12,1228.241832
10.85711,23,1228.313079
-43.724966,24,1228.357033
-28.69828,17,1228.388993
-28.842975,22,1228.428796
-30.554397,12,1228.450578
-18.509172,25,1228.516738
-19.212664,18,1228.566567
-3.113748,20,1228.606684
-33.868093,19,1228.642942
-46.296256,16,1228.672979
-39.767006,8,1228.688222
-8.065845,24,1228.745563
-37.518753,12,1228.785695
-11.944014,14,1228.811471
-44.568886,20,1228.851155
-21.520877,17,1228.888309
-54.094014,13,1228.913279
-39.364363,17,1228.948855
-42.082334,13,1228.994341
-45.204263,16,1229.028219
-25.563614,19,1229.068606
-4.418535,19,1229.935897
-31.615823,17,1229.968749
-21.589029,14,1230.004079
-22.686622,18,1230.059277
-24.875115,17,1230.092244
0.966308,16,1230.122869
12.766249,22,1230.171443
6.871033,21,1230.232971
11.169149,25,1230.283478
12.539897,25,1230.355204
-33.281596,11,1230.387638
-42.13373,16,1230.419199
-40.740658,15,1230.451551
-30.338791,17,1230.49231
-5.661052,22,1230.562809
-33.710783,16,1230.597853
-30.370843,14,1230.62519
-18.626372,16,1230.65757
-30.051072,25,1230.735722
-40.471666,17,1230.770071
-31.26609,13,1230.79527
-33.336957,19,1230.829989
-2.631492,23,1230.873606
38.577199,29,1230.961982
-32.467685,18,1230.995552
6.644547,16,1231.031049
-12.784964,19,1231.077208
-24.674474,18,1231.126739
10.841067,29,1231.182268
-32.59664,16,1231.217108
-40.215224,18,1231.260966
-43.625248,21,1231.318062
-43.4373,15,1231.351716
3.883512,24,1231.426867
-42.16345,14,1231.457877
-35.426739,18,1231.492641
-24.683769,13,1231.516594
-29.098912,9,1231.543493
-34.410973,22,1231.607144
-51.635415,14,1231.638797
-6.623642,21,1231.679509
-25.59586,16,1231.711212
-18.718528,17,1231.768386
-20.866229,19,1231.807719
11.429054,21,1231.847637
-15.772479,23,1231.891198
-23.906565,20,1231.961897
-51.345512,18,1231.995708
-38.681078,15,1232.022499
-4.207955,21,1232.092617
-31.349709,18,1232.127546
-53.865092,14,1232.152565
