#{"t_start": 1700864018.9810667, "env_id": "QuadrotorPlusHoverEnv-v0"}
r,l,t
-43.934157,17,494.826152
2.122197,15,494.871248
-52.845998,20,494.909409
-24.794382,15,494.939343
-20.290341,22,494.984272
-37.206279,16,495.017993
-16.188737,20,495.058087
-24.096551,17,495.095402
1.099338,20,495.159888
-29.720245,14,495.188511
-15.817987,16,495.228298
-39.774166,19,495.287764
-34.913601,21,495.32997
-24.337118,14,495.363629
-38.463438,10,495.386944
-28.212885,19,495.445162
-39.694872,22,495.49304
-45.309732,11,495.521106
-52.77758,17,495.555117
-37.539195,11,495.575454
-14.167633,17,495.625334
-14.991458,16,495.664702
-8.328519,16,495.697034
-42.0914,14,495.728905
-29.413123,12,495.769914
-19.366413,15,495.806673
-13.328976,18,495.843603
-2.695856,14,495.869723
-20.88004,13,495.896181
-13.464256,14,495.938004
-36.085605,19,495.989408
-43.378958,17,496.020847
-1.168084,20,496.071301
-49.86078,14,496.115332
-44.945742,15,496.144667
-37.680868,13,496.170453
-43.547017,16,496.211227
-30.237169,21,496.27775
-39.295201,15,496.307482
-28.524288,13,496.333069
-30.977126,22,496.385348
-4.333517,17,496.438998
-31.660876,10,496.459911
-24.518082,15,496.49524
-40.595543,11,496.542939
-2.210884,16,496.577607
-11.056341,20,496.615937
-17.404012,14,496.642041
-1.16032,14,496.671132
-37.658222,16,496.732529
-34.027679,17,496.768478
-43.449745,16,496.798271
-21.162293,12,496.821179
-10.826123,17,496.853436
-3.58398,15,496.884904
-20.494096,17,496.940098
-27.591298,16,496.969562
-26.903525,16,497.007141
-27.504791,18,497.06598
-21.170439,14,497.099318
-25.647734,14,497.150521
-26.400335,19,497.193714
-18.778293,22,497.235344
-10.538019,16,497.264735
-43.861683,13,497.293511
-20.727925,14,497.338133
7.17332,18,497.382714
-39.068782,14,498.264351
-26.47919,19,498.301363
13.064961,17,498.358139
-13.138288,17,498.395385
-44.586475,17,498.429668
-1.1773,19,498.464925
-16.843818,17,498.518124
-6.053418,20,498.562588
-40.715458,15,498.591541
-32.828149,8,498.625791
-66.53253,16,498.673517
-9.68173,20,498.726159
-26.526973,18,498.780413
-39.271439,13,498.806722
-20.862612,11,498.827498
-19.998824,18,498.861483
-16.519522,23,498.91654
-22.014887,11,498.938208
9.604023,17,498.990905
-17.321241,17,499.026777
-36.82953,18,499.069182
-11.750696,16,499.124314
-37.252254,15,499.15289
-31.103225,13,499.177647
-37.848204,12,499.200417
-16.42195,19,499.270704
-48.509954,12,499.293658
-39.778186,17,499.327798
-25.028829,25,499.404333
-13.393719,19,499.445128
1.576038,18,499.479232
-44.786294,16,499.508262
-37.623045,13,499.53224
-20.509723,14,499.582446
-48.295246,20,499.628868
-1.827762,16,499.659755
-50.459673,15,499.688767
-8.558445,16,499.739768
-20.653746,13,499.77277
-36.699567,11,499.79308
-3.823389,17,499.827729
-40.822083,20,499.865639
-29.227864,19,499.918495
-33.857419,12,499.958447
-40.672943,13,499.984037
-17.279023,16,500.015646
-31.370379,15,500.056554
-37.814679,10,500.07513
-29.760798,18,500.129432
-0.530905,19,500.166841
-13.604873,17,500.204738
-21.404755,23,500.274468
-41.877307,13,500.300457
4.797263,16,500.333344
-53.026974,12,500.360821
-40.609653,10,500.381673
-41.123581,13,500.433485
-20.764477,17,500.469955
-38.796279,18,500.509914
-22.063366,13,500.53906
-1.093419,17,500.596374
0.538849,18,500.634735
-45.765418,17,500.67254
-37.629644,10,500.693948
-21.096767,17,500.750751
-9.439606,20,500.795378
-35.811791,12,500.818008
-40.304886,11,500.842798
-40.888469,12,500.868874
-16.689008,18,500.925548
-29.638014,17,500.968041
-36.217654,14,500.995984
-47.750107,13,501.020147
-31.176038,14,501.06105
-22.96031,18,501.106519
-48.780792,16,501.143766
-16.971117,17,501.176339
-41.403401,21,501.229769
-5.322087,21,501.286688
-39.959654,13,501.310416
-26.242871,12,501.343605
-19.900344,16,501.384485
-24.900357,13,501.418643
-32.203144,15,501.445951
-55.982762,16,501.476849
-11.865887,14,501.51198
-29.183551,18,501.560478
-0.856108,17,501.600079
-34.784586,11,501.621042
-38.991078,12,501.642709
-33.479261,23,501.713579
-35.666225,13,501.738647
1.210953,15,501.773604
-31.167838,15,501.80446
0.198517,16,501.837991
-26.52385,14,501.890767
-35.517317,10,501.917447
10.3373,21,501.982877
-20.869897,20,502.029506
-34.39478,16,502.061244
-17.564439,20,502.105758
-28.37178,21,502.146143
-26.00695,16,502.188288
-37.10318,15,502.235113
-49.031083,13,502.262558
-27.118961,14,502.290523
-54.349941,15,502.318264
-17.409635,16,502.358871
-41.443816,13,502.407069
-33.539096,10,502.427742
-5.749726,18,502.467734
-39.730083,9,502.484142
-30.300032,18,502.541635
-33.031798,12,502.566495
-38.503733,14,502.593952
-5.546489,20,502.63296
-47.306967,15,502.6645
-34.869889,14,502.689953
-18.24744,17,502.720804
-45.53567,12,502.774798
-47.578438,13,502.800711
-9.593325,20,502.838218
-34.104689,14,502.865661
-20.561209,17,502.898661
-35.483901,18,502.9632
-16.985208,15,502.994745
2.662346,21,503.035876
-6.53821,16,503.891659
12.261915,17,503.921727
-29.172221,17,503.955426
-39.375424,16,503.996974
-23.781995,13,504.040518
-0.662992,16,504.073216
-6.545844,16,504.104047
-22.829232,16,504.140349
-12.599088,18,504.183832
-12.437231,14,504.208051
-33.58296,14,504.24836
-20.663571,17,504.281755
-57.286663,17,504.318027
-42.893906,20,504.369114
5.401644,19,504.425111
-39.192538,12,504.44897
-15.278852,17,504.496131
-28.16028,14,504.528591
-44.196712,10,504.564596
-44.651003,13,504.589042
-50.453788,18,504.635075
-37.792927,13,504.661968
-27.836253,18,504.717576
9.028451,15,504.758908
-0.948462,18,504.794464
-42.761819,12,504.836448
-19.2103,16,504.883688
-47.758138,13,504.9083
-23.45171,16,504.952873
-16.418991,16,505.002026
-41.726598,12,505.026827
-36.522797,11,505.046956
-38.687293,17,505.092014
-27.62421,18,505.14368
-27.581096,14,505.17181
-29.991287,21,505.214133
-12.545894,13,505.248417
-32.119396,16,505.290678
-13.220164,13,505.329683
-33.723222,18,505.365047
-17.279046,27,505.411566
-13.374079,19,505.462135
-3.235639,19,505.516788
-24.104906,19,505.555977
-50.200536,11,505.576249
-6.835637,13,505.612287
-32.096766,16,505.664262
-20.453971,14,505.693683
-36.080755,11,505.715594
-14.741428,13,505.741622
-29.199652,15,505.772769
-13.839808,16,505.83211
-20.935014,19,505.87045
-25.187151,15,505.899041
1.480094,18,505.959839
-20.266887,18,506.002685
-26.21142,16,506.036588
-6.945378,16,506.068827
-17.504607,15,506.120824
-28.432759,21,506.172188
-20.132126,11,506.194191
-33.541244,19,506.231144
-32.255414,16,506.26176
-31.168517,15,506.289676
-57.666137,17,506.343707
-32.98272,16,506.388229
-50.907283,15,506.416724
-48.130496,11,506.438924
-58.046817,15,506.468746
-34.345881,12,506.492826
6.039306,20,506.54905
-26.455657,18,506.599879
-33.616119,16,506.635305
-18.900075,19,506.671598
-41.82352,19,506.709359
-24.017931,18,506.772376
-46.182096,10,506.790391
0.173873,22,506.835258
-24.496358,16,506.864814
-11.806338,15,506.893954
-12.115596,20,506.960301
-4.891309,17,506.997221
-26.282972,17,507.036837
-21.051906,15,507.086999
-9.100781,17,507.122175
-16.652286,15,507.151049
-7.419197,17,507.185666
-34.028099,18,507.241832
-39.120251,14,507.271634
-39.197713,11,507.291663
-13.433252,19,507.328747
-40.069497,13,507.379148
-29.92291,19,507.423808
-0.393779,18,507.459157
-15.868222,19,507.498098
-31.911572,19,507.545933
-4.828594,16,507.598513
-78.141326,21,507.646883
-41.256108,14,507.672297
-39.056257,19,507.712623
7.276468,18,507.769253
-40.695531,14,507.801154
-18.91992,17,507.833957
-26.834533,12,507.857179
-31.549066,14,507.884716
-39.834564,20,507.921999
-19.657401,18,507.95688
-30.237732,15,508.012997
-20.550571,16,508.048342
3.295576,19,508.084115
-42.38718,18,508.117397
-31.112128,19,508.153226
-28.801764,14,508.179741
-26.940412,16,508.208645
0.087883,18,508.264984
-9.439806,13,508.297624
-7.464145,23,508.339888
-32.515144,17,508.372242
-41.982082,14,508.399242
4.188913,17,508.434332
-3.856278,17,508.483849
-2.733942,20,508.53527
-21.697808,16,508.566355
-12.520105,18,509.46341
-24.479051,15,509.492537
7.755867,15,509.527317
-23.921953,17,509.583987
-50.703385,17,509.621009
-25.361381,15,509.649482
-39.025829,11,509.669092
-34.166344,13,509.695325
-30.454882,15,509.748296
8.408982,20,509.792695
-26.682391,10,509.81008
-49.495932,15,509.838133
-11.387957,20,509.889647
-44.158518,13,509.928874
-38.947012,13,509.957148
12.618369,24,510.00987
-1.441632,16,510.049548
-26.112043,18,510.096257
-49.816277,16,510.133447
-22.596521,18,510.170857
-3.438557,21,510.218085
-17.129765,14,510.259718
-39.087958,13,510.292369
6.596311,24,510.339548
-20.1561,16,510.379273
-33.390245,13,510.419453
-44.723631,19,510.463588
-24.613689,13,510.498
-13.805641,22,510.562947
-38.923327,12,510.58769
-28.854456,17,510.621089
-15.110136,15,510.648407
-29.240443,14,510.676292
15.197975,20,510.713499
-46.069673,15,510.742337
-25.627106,13,510.796177
-56.230698,20,510.836167
-10.37884,23,510.877824
-5.543151,14,510.904156
-34.877923,14,510.95705
-33.63619,10,510.975031
-25.561892,13,511.007573
-21.704709,25,511.05808
-28.898174,18,511.11453
-33.844227,20,511.161824
0.521308,16,511.193627
-27.672381,17,511.246719
-64.22635,21,511.297764
-27.437487,13,511.323684
-21.842572,18,511.35813
-44.293517,13,511.382441
38.190157,15,511.432755
-46.249212,16,511.471759
-21.243617,15,511.502058
-25.270945,16,511.534858
-5.481593,19,511.594861
-26.259867,14,511.63463
-24.776224,19,511.674239
-49.064792,13,511.719423
11.240956,18,511.770189
-13.330351,24,511.814927
-1.131304,20,511.852653
-3.476564,17,511.886827
-44.830239,12,511.926322
-20.357932,16,511.975213
-32.526273,15,512.004942
-43.929889,14,512.046335
35.117732,18,512.099106
-18.697653,15,512.129388
-44.790394,18,512.175224
-28.089421,24,512.29003
-29.647291,16,512.321893
-13.960917,23,512.368688
-27.940443,18,512.407736
-10.698798,20,512.466456
-26.951233,15,512.50292
-17.597966,16,512.533877
-24.05544,21,512.573361
-35.034822,15,512.602966
-40.799036,13,512.648458
-22.969758,18,512.693348
-3.578473,17,512.72803
-27.002686,18,512.781005
-10.142414,15,512.823343
-13.927596,14,512.851438
-32.934474,19,512.886468
13.481767,16,512.913284
-11.087454,17,512.941973
0.616723,15,512.984329
-17.062823,15,513.031973
-0.204623,19,513.070755
-27.868532,22,513.113722
-35.748813,14,513.153166
-19.81502,14,513.207997
-6.060846,20,513.251228
-41.021459,12,513.298038
1.095097,17,513.333283
-26.276876,14,513.360963
-35.649265,15,513.395519
-32.080361,15,513.42362
-7.207302,21,513.491323
-21.808557,14,513.51792
-14.464511,15,513.550079
-52.912665,16,513.581436
-43.204211,16,513.63605
-7.785111,14,513.673648
-14.897694,19,513.709942
-46.837713,16,513.764735
-30.772557,15,513.802517
-41.167514,14,513.828859
-14.344399,19,513.864283
-17.415593,15,513.892121
1.466397,17,513.923134
-28.224065,16,513.954406
-14.582566,14,514.003121
-36.452307,15,514.042604
-4.18255,16,514.074083
-40.740762,12,514.113672
-22.226487,16,514.158293
-28.402209,10,514.17753
-31.348223,16,514.207074
-46.533882,17,514.239207
-13.423753,16,515.130609
-10.062127,16,515.15921
-26.162174,22,515.233845
8.278472,21,515.299592
-57.805294,13,515.33106
-38.637087,15,515.357625
-35.7865,11,515.379725
-33.310919,20,515.439863
-29.722826,23,515.489182
-23.909293,15,515.517122
-20.025941,18,515.551578
-17.38669,14,515.589744
-16.937166,20,515.636026
-47.712593,14,515.679688
-31.120775,11,515.705678
-15.794119,16,515.7379
-18.836569,18,515.785846
-32.94149,16,515.829293
-30.839651,18,515.868485
-0.28758,19,515.919364
-30.796179,11,515.939987
-11.494167,17,515.987116
-24.761835,21,516.048858
-25.069556,13,516.073215
-4.918308,15,516.120123
-29.681739,15,516.156716
-58.24179,17,516.197088
-1.178872,21,516.247289
-10.596321,21,516.293515
-43.354679,17,516.335649
-40.033353,20,516.389376
-21.986547,17,516.419659
1.575149,20,516.47274
-27.898378,12,516.494094
-28.738132,11,516.52017
-25.370979,13,516.551156
-30.416918,16,516.581458
-37.884506,14,516.627655
-21.126698,11,516.654731
-41.911272,16,516.692275
-49.961741,15,516.72794
-20.773808,20,516.787155
-39.236863,17,516.824469
-32.988976,14,516.856404
-51.928519,18,516.915361
-26.705985,12,516.937643
-37.405681,13,516.973722
-9.984321,18,517.009009
-34.755175,17,517.042799
-28.840019,14,517.091688
-42.068134,13,517.129266
-26.79861,14,517.157434
-36.256346,15,517.206063
-8.973263,14,517.23292
-7.765878,16,517.275902
-0.483743,21,517.316993
-26.023403,12,517.339075
-20.969194,16,517.370067
0.012203,16,517.400535
0.832949,17,517.433391
-23.132347,17,517.486982
-6.033884,20,517.539416
-34.68889,10,517.559433
-32.937841,14,517.58749
-28.991015,13,517.61133
1.61038,22,517.653418
-41.987117,16,517.686157
-30.568564,14,517.711568
-24.814893,23,517.789422
3.610657,18,517.825098
-22.313963,13,517.849358
-35.134975,21,517.901067
-33.105909,12,517.923253
-53.547885,20,517.983162
-11.1564,20,518.024489
-6.93041,19,518.06038
-46.086715,21,518.099367
-31.936231,16,518.156714
-20.120439,17,518.193776
-28.248388,9,518.210155
8.040172,18,518.244625
-29.107295,12,518.291211
-33.72289,11,518.321676
-31.389725,17,518.35247
-49.921655,15,518.380962
-35.550808,17,518.412949
-53.278363,19,518.467056
-5.881429,20,518.516294
-25.956832,15,518.544113
-34.897512,11,518.566665
-38.043301,10,518.584647
-34.398865,16,518.633533
23.282771,17,518.680257
-48.497387,15,518.709965
-33.371503,15,518.742169
-2.553684,15,518.78595
-12.673261,15,518.835326
-46.227107,20,518.876496
-24.45234,11,518.899774
-18.267595,21,518.941052
-34.529064,14,518.975281
-48.330771,12,518.997796
-7.29395,25,519.074215
-36.740445,12,519.097008
-42.87305,14,519.130785
-13.976312,20,519.178117
-29.309322,26,519.259264
-11.05666,19,519.300362
-11.45022,21,519.345703
-28.774961,16,519.392916
-2.269716,21,519.450695
-1.779095,18,519.485642
-29.296563,13,519.516486
-39.874245,13,519.56131
-22.692037,19,519.610746
-0.85796,17,519.646332
-28.9823,13,519.674668
-24.082132,14,519.714608
-23.465202,24,519.783364
-27.426483,10,519.80191
-11.289857,16,519.835937
8.455617,19,519.885305
-49.076848,14,519.930528
-22.489973,16,520.768008
-43.030152,13,520.801502
20.7889,21,520.863783
5.575267,15,520.892352
-46.229445,17,520.931216
-19.789157,30,520.992796
-48.483549,16,521.039742
-32.541671,14,521.073042
-42.66063,14,521.099956
-27.938958,18,521.139596
-27.399429,14,521.164016
-37.660211,14,521.206512
2.861013,16,521.245709
-42.786252,19,521.283129
-9.508224,15,521.313905
-39.015402,12,521.354696
-44.05909,15,521.396661
-4.601315,14,521.422173
-39.20221,14,521.451057
-16.759635,14,521.478931
-38.195213,19,521.531148
-23.657764,16,521.579103
-27.366885,12,521.602117
-38.239169,22,521.657195
-53.962498,14,521.70391
-37.673201,16,521.736398
-34.825621,10,521.755336
-46.89515,20,521.796459
-18.591273,17,521.836385
-37.493022,17,521.893602
-47.420166,17,521.927133
-3.177101,19,521.968822
-23.764861,15,521.999608
4.427874,19,522.05519
-15.402463,24,522.107032
-29.036981,19,522.140779
-42.240287,17,522.193008
-25.888031,14,522.220195
1.557114,17,522.26455
-20.325755,17,522.298357
-33.060827,16,522.331599
-34.054582,10,522.371187
-37.73093,13,522.40844
-44.31372,13,522.434951
-7.937645,16,522.465129
-39.606921,12,522.487471
-21.812477,15,522.518466
-37.075224,11,522.561559
-22.22777,16,522.603478
-15.225846,17,522.635758
-16.98707,10,522.654335
-22.0232,19,522.690445
14.037242,17,522.724367
-15.321506,18,522.781414
0.611241,18,522.83091
-38.261327,12,522.85612
-27.757299,18,522.891706
-35.751486,12,522.91617
-35.619402,13,522.954498
-24.257775,13,522.978706
-27.006143,13,523.024774
-13.137486,15,523.056658
-34.19329,16,523.098358
-32.23752,20,523.14674
-21.360379,16,523.188616
-28.318137,16,523.221129
6.65234,23,523.270074
-25.938299,16,523.319208
-37.81272,21,523.367779
-46.327067,15,523.397714
-42.059293,19,523.43581
-33.574771,14,523.487758
-31.609792,14,523.524088
-23.144394,17,523.580265
-39.957348,12,523.612407
-46.310132,19,523.652452
-33.878084,14,523.678295
-30.426375,18,523.732667
-25.332757,10,523.762383
-54.882634,20,523.803757
-2.057838,16,523.835192
-58.578403,16,523.871733
-9.767123,15,523.90895
-13.56644,15,523.955419
-36.157546,20,523.997083
-35.548238,19,524.041979
-44.293612,14,524.068907
-30.244187,13,524.092465
-10.992573,14,524.134654
-26.059224,17,524.175989
-19.224864,20,524.21512
-63.541609,19,524.260272
-18.879815,18,524.299883
-39.38703,12,524.33849
-9.225729,20,524.378158
-44.931401,12,524.40774
-28.029191,18,524.455862
-6.611287,16,524.497978
-30.661088,14,524.526415
-23.581513,15,524.553926
-42.14958,15,524.587829
-43.939539,15,524.632444
-42.791529,11,524.667072
5.12826,19,524.708701
-39.874498,20,524.760066
-34.444261,12,524.801643
-51.582487,18,524.839395
-6.885999,19,524.880904
-7.867891,26,524.941015
-4.438373,16,524.987997
-27.323339,13,525.018667
-6.171996,14,525.053559
-26.318862,12,525.077978
5.272017,15,525.104545
-26.566203,14,525.149993
-30.79938,16,525.186009
-37.36024,16,525.219961
12.118026,30,525.30157
-4.743769,20,525.344688
-36.582819,14,525.376224
-33.597832,13,525.40103
-31.989958,15,525.44989
-13.720412,16,525.488051
-10.575499,18,525.523571
6.966868,21,526.416913
-32.234889,23,526.461871
-38.351362,19,526.497444
-24.537018,14,526.534258
-49.199681,19,526.59079
-41.980562,22,526.634439
-11.875806,20,526.671588
-27.224331,18,526.714593
-23.159957,15,526.741475
-20.56653,24,526.812507
-27.833227,10,526.829624
-24.662074,20,526.873176
-41.222121,20,526.939642
-38.08832,18,526.977876
-64.007568,20,527.028874
-44.028284,16,527.064808
-20.700655,19,527.116004
-31.873491,13,527.147164
-18.888998,19,527.189145
-22.971406,15,527.222681
-29.63471,17,527.254211
-48.643421,13,527.292722
-16.029046,15,527.330636
2.382476,18,527.3701
-55.241801,17,527.407707
-12.205701,19,527.457257
-36.259744,14,527.497303
-28.023615,17,527.531944
4.188955,18,527.569298
-67.313116,17,527.613547
-16.377797,12,527.649605
-26.029612,13,527.672011
-11.204042,17,527.710069
-28.636455,13,527.752002
-18.142606,19,527.802759
-33.613664,14,527.829274
-13.08393,15,527.873897
-42.22173,12,527.897547
-11.483216,24,527.96101
-34.751365,11,527.980854
-19.285218,14,528.008945
-22.603162,17,528.057001
-24.584471,16,528.108003
-44.197472,14,528.142961
-36.26585,11,528.16492
-43.855494,13,528.189677
-31.060372,21,528.254894
-13.44537,18,528.295551
-16.303551,23,528.342552
-13.926073,19,528.401615
-21.602205,15,528.436801
2.611428,20,528.476027
-17.246665,13,528.525001
-12.625859,17,528.566829
-42.351261,10,528.58543
-57.144407,15,528.615646
-15.71541,15,528.654853
-40.518241,13,528.693612
-36.458703,16,528.73499
-13.573112,18,528.774162
-42.401431,13,528.806607
1.972934,17,528.850943
-24.944994,16,528.888151
-21.104952,14,528.91417
-5.690422,17,528.971534
22.086685,23,529.037591
-37.502354,16,529.072559
-23.090996,17,529.113204
-36.089542,18,529.155066
-13.124802,16,529.185098
-18.682639,15,529.222076
-11.18871,22,529.279763
-35.827357,10,529.298252
-49.918303,11,529.325418
-18.847812,17,529.368281
-18.123413,15,529.413587
-54.334275,11,529.434057
-33.139083,19,529.474759
-31.489637,23,529.550612
-29.960626,19,529.589375
-15.569264,22,529.640197
-53.820062,15,529.681431
-24.283137,13,529.720832
-31.541448,18,529.766832
-34.929593,12,529.793001
-19.948881,18,529.828999
-26.27038,22,529.88076
-32.37477,14,529.918637
-32.997404,15,529.955727
2.795992,14,529.989371
-15.019439,26,530.049026
-21.555071,15,530.087597
-49.637859,21,530.142862
-17.062798,17,530.181691
-23.947479,17,530.217044
-14.518545,16,530.268582
-27.07222,15,530.301701
-25.097826,10,530.323524
-10.449196,21,530.367274
-27.533862,14,530.416839
-42.67568,16,530.453501
-64.68463,20,530.492998
-31.828334,18,530.552993
-25.076715,25,530.608333
-23.345766,12,530.632349
-36.207098,17,530.687512
-38.905891,13,530.722929
-49.089079,17,530.756205
-27.685802,15,530.784385
-25.615332,14,530.810818
-26.741892,17,530.842726
-45.814225,15,530.871608
-21.79508,16,530.92077
-19.002784,17,530.965858
-38.956295,18,531.000684
-24.671024,14,531.027673
-33.281942,13,531.067686
-40.471586,16,531.1152
-10.800043,17,531.145883
-19.474749,16,531.176594
-62.331023,18,531.210277
-49.735841,11,532.08427
-52.331581,14,532.126471
-22.04059,19,532.163031
-23.077684,14,532.18936
-25.130992,18,532.257469
-16.806967,18,532.294138
-10.530132,17,532.324009
-47.765186,17,532.361383
-45.55545,18,532.399517
-32.184927,12,532.440279
-28.893161,14,532.474934
-9.339629,20,532.518396
-38.301729,15,532.565068
-35.088744,21,532.610985
-39.056302,18,532.646408
-40.402891,12,532.671955
-33.989318,12,532.694751
-11.209592,16,532.745784
-32.099107,18,532.791764
6.55972,15,532.821514
-23.0629,14,532.853489
-38.59982,14,532.895996
-51.485466,15,532.939747
-31.476457,20,532.981185
-53.094076,12,533.006255
-31.538441,12,533.029223
-38.925262,11,533.062306
7.226584,18,533.117516
-52.691508,18,533.15044
-9.005702,15,533.179971
-24.565798,15,533.206523
-36.06851,13,533.231143
-30.925404,18,533.270298
-79.613263,19,533.331587
-54.877151,17,533.365886
-38.617889,11,533.394364
-52.959228,16,533.428463
7.435522,21,533.488789
-0.852221,16,533.530486
-11.179265,16,533.58312
-5.681883,21,533.634446
-27.238041,17,533.688032
-18.022338,15,533.73124
-12.689873,18,533.768729
-38.125732,15,533.819402
-17.872727,18,533.863431
-14.19839,18,533.897276
-46.431823,18,533.934182
-22.763339,15,533.981819
-19.920595,17,534.028459
-45.795162,14,534.057956
-32.665117,26,534.126935
-27.763364,11,534.14761
-47.683646,17,534.194199
-44.197566,11,534.21777
-3.515238,21,534.258726
-47.1251,14,534.298609
-53.36705,14,534.344643
-39.742344,14,534.371718
-24.280134,12,534.396224
-28.790946,13,534.422387
-48.905187,20,534.467191
-43.167935,18,534.508315
-33.361636,12,534.53951
-38.439323,16,534.594015
-47.684932,21,534.640363
-9.864768,17,534.677431
-14.092809,13,534.726801
-34.984948,11,534.748044
-29.551649,16,534.788015
6.704315,16,534.819707
-13.370966,15,534.857836
-20.459311,13,534.905614
-7.544452,16,534.944413
12.408304,16,534.973941
-23.229795,17,535.015486
-32.658862,21,535.07752
-12.950141,20,535.117117
-41.957684,18,535.154014
-37.391821,11,535.174365
-49.901417,16,535.224364
-77.835657,21,535.270615
-27.146371,19,535.312086
-35.265383,14,535.338539
-35.736748,24,535.414907
-50.01155,16,535.445555
-2.117658,18,535.479001
-19.379515,12,535.499781
-44.799513,18,535.537629
-13.070901,19,535.593604
-27.055404,20,535.637068
-29.138982,16,535.6693
-48.488381,17,535.703678
-18.437083,11,535.751571
-48.216345,14,535.785802
-30.918972,17,535.834287
-6.813884,21,535.891349
-47.979612,20,535.93324
-26.353318,13,535.965177
-24.16047,14,536.000949
-39.945635,21,536.05551
-38.168496,18,536.096897
-25.379219,12,536.130483
-34.6493,24,536.193789
-46.416495,12,536.22104
-37.538902,9,536.237913
-23.301447,14,536.266977
-6.408491,15,536.301219
-23.463156,16,536.354452
-9.784711,17,536.389238
-39.640895,23,536.437302
-9.578584,17,536.472241
-39.443132,16,536.524633
-50.284047,22,536.568573
-4.306944,12,536.591669
-32.753221,16,536.622361
-31.171621,19,536.66386
-42.137853,14,536.715498
-4.867972,16,536.748212
-9.750285,17,536.779021
-43.134156,14,536.804623
0.33595,16,536.835087
-56.771448,15,536.865377
-18.48536,14,537.775044
-35.083823,19,537.826268
-7.163018,23,537.869317
-5.696997,15,537.913036
-40.182587,15,537.94111
-41.157715,18,537.988354
-34.194311,16,538.035146
-27.093297,10,538.052582
-20.018487,16,538.087845
-41.458699,10,538.115491
-33.661738,17,538.160188
-33.913484,13,538.184379
-44.850693,13,538.219455
-42.259487,11,538.248095
-14.089536,15,538.280378
-39.213041,19,538.329844
-45.711983,10,538.348705
10.313688,16,538.386976
-35.812309,19,538.433985
0.077675,20,538.483663
-25.720637,11,538.504973
-24.159285,12,538.537364
-27.036384,16,538.584524
-9.423525,16,538.621926
-25.151785,16,538.654456
-56.394532,19,538.696651
-29.592107,22,538.759297
3.232982,18,538.797042
-18.821774,18,538.835151
-42.82465,10,538.852778
-27.693093,15,538.900195
-13.090013,13,538.93462
-38.197083,20,538.991726
-23.377171,16,539.043038
-20.726856,16,539.085208
-35.868205,17,539.141565
-18.039643,18,539.177612
-1.381924,18,539.220175
-33.085904,14,539.272696
-57.610857,14,539.301266
-49.435483,14,539.33125
-42.219219,17,539.365981
-25.498892,28,539.447173
-21.19946,18,539.484124
-25.015177,18,539.517851
-39.161739,16,539.573344
-31.647154,15,539.610845
-24.767143,17,539.645091
-43.913802,13,539.676433
-33.169541,9,539.693697
-23.362141,15,539.750942
-45.928636,12,539.776957
2.71868,20,539.815368
-19.971478,15,539.844834
4.368737,17,539.876252
-19.811875,14,539.927745
-23.42902,17,539.968908
-34.599593,13,539.992229
-18.152628,13,540.019367
-30.781726,16,540.049428
-27.706409,18,540.084052
-32.096241,14,540.138768
-8.846417,16,540.176124
-29.893089,18,540.211776
-25.573597,12,540.25544
-8.125377,18,540.304165
-36.080813,13,540.327249
-42.989262,17,540.360706
-7.994695,18,540.396813
-36.926934,12,540.42035
-36.655674,21,540.472135
-12.089701,15,540.520509
-30.743245,15,540.550626
-29.659848,11,540.583363
-32.77577,19,540.63952
-32.114835,15,540.670915
3.967595,20,540.713745
-33.569742,25,540.766189
-0.733514,17,540.819864
-34.865766,11,540.844097
-42.574378,16,540.875039
-31.077168,21,540.918363
-32.955795,15,540.972356
-32.744314,17,541.003596
-63.578382,19,541.039287
-40.625473,12,541.059867
-39.879604,12,541.082624
5.437565,20,541.117207
-42.684432,16,541.154542
5.761552,22,541.223017
-35.427476,14,541.253186
-14.459336,15,541.283252
-32.738651,20,541.321631
-21.370387,19,541.357998
-23.964063,16,541.389384
-39.487024,12,541.414973
-43.667953,14,541.441411
41.66178,14,541.498781
-12.026121,19,541.538211
-26.950762,15,541.567975
-33.758694,14,541.626494
-39.343642,17,541.662676
-9.326498,21,541.702736
-33.191636,19,541.74815
-26.119199,15,541.799942
-14.747521,18,541.837659
-40.863528,15,541.866528
-37.315284,18,541.903224
-31.516122,18,541.965801
-48.798278,23,542.009431
-34.454989,13,542.035684
-32.602804,19,542.072065
-26.858374,14,542.09865
-37.249132,16,542.128959
3.440684,21,542.169775
-37.699425,11,542.214416
7.078195,15,542.250693
-35.803452,11,542.270658
-16.628898,15,542.29922
-34.024152,12,542.321878
-38.90763,13,542.367207
-17.481421,13,542.391091
-35.536669,18,542.436305
-23.353412,17,542.47177
-27.285384,15,542.510448
-39.215476,9,542.539382
-0.488341,21,543.423069
-13.048707,15,543.450675
-25.984725,19,543.51878
-34.512872,14,543.54374
-21.548193,24,543.590429
-26.223309,15,543.616543
-12.211363,24,543.696567
-26.900324,13,543.724077
-20.008196,18,543.768619
-36.147862,12,543.791858
-55.71814,15,543.845243
-14.755568,18,543.882527
-42.332667,13,543.908457
-18.04591,18,543.945364
-20.776746,16,543.977734
-11.539575,17,544.035967
-29.174558,13,544.068598
-14.94257,19,544.105292
-43.025935,10,544.124385
-13.98576,16,544.155609
-42.860269,14,544.183598
-29.260735,16,544.214259
-13.631942,18,544.269916
